,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,MAX SCORE,DISMISSAL AGREED,ORIGINAL MSG
899,768,621f79e243b89009366c9001,2021-09-17T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for the amazing onboarding session they held this week 🙌🏻,True,False,False,False,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,4.5,8.0,False,for the amazing onboarding session they held this week 🙌🏻
990,131,621f79e243b89009366c8d5f,2021-09-02T22:00:00.000Z,natesuits#4789,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,True,False,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2.25,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1000,111,621f79e243b89009366c8d40,2021-09-02T22:00:00.000Z,SteveWright#3039,iviangita#3204,for being around our Discord community and Tam hasn’t interacted with them yet,True,False,False,False,PhilH#1102,Mettodo#7010,bends#3537,divine_comedian#5493,2.25,5.0,False,for being around our Discord community and Tam hasn’t interacted with them yet
1004,1238,621f79e243b89009366c922f,2021-09-23T22:00:00.000Z,Benoît Kulesza#7976,iviangita#3204,for joining the Community Call after coming to the TE Scouts onboarding session,False,False,False,True,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,1.52,5.0,False,for joining the Community Call after coming to the TE Scouts onboarding session
1005,142,621f79e243b89009366c8d6a,2021-09-02T22:00:00.000Z,"sem(🌸,🐝)#0161",iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,True,False,PhilH#1102,enti#1546,Parrachia#0450,Sha#6179,1.5,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1006,117,621f79e243b89009366c8d51,2021-09-02T22:00:00.000Z,AnnAnna#4694,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,True,False,False,False,PhilH#1102,AmwFund#0979,teaci#6108,Sha#6179,2.25,5.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1007,1266,621f79e243b89009366c924b,2021-09-23T22:00:00.000Z,bends#3537,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",False,False,True,False,Mount Manu#3530,enti#1546,Parrachia#0450,divine_comedian#5493,1.3,5.0,False,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18"
1008,1267,621f79e243b89009366c924c,2021-09-23T22:00:00.000Z,Benoît Kulesza#7976,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",False,False,False,True,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,1.52,5.0,False,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18"
1009,1268,621f79e243b89009366c924d,2021-09-23T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18",False,False,False,True,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,1.75,5.0,False,"for joining TEC Community Call 50
https://youtu.be/aWzxa3C6u18"
1010,139,621f79e243b89009366c8d67,2021-09-02T22:00:00.000Z,Suga#8514,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,True,True,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,2.0,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1011,1284,621f79e243b89009366c926c,2021-09-23T22:00:00.000Z,r33pich33p#6906,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Nuggan#5183,2.75,5.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1012,135,621f79e243b89009366c8d63,2021-09-02T22:00:00.000Z,nic#9212,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,2.25,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1013,1289,621f79e243b89009366c9271,2021-09-23T22:00:00.000Z,"sem(🌸,🐝)#0161",iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,True,False,PhilH#1102,enti#1546,Parrachia#0450,Sha#6179,1.5,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1014,133,621f79e243b89009366c8d61,2021-09-02T22:00:00.000Z,KZ Flyer#0926,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,Maxwe11#7157,Nuggan#5183,1.75,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1015,1296,621f79e243b89009366c9278,2021-09-23T22:00:00.000Z,monstrosity#5714,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,False,False,PhilH#1102,AmwFund#0979,acidlazzer#5796,hanners717#2022,1.57,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1017,1339,621f79e243b89009366c92a3,2021-09-27T22:00:00.000Z,r33pich33p#6906,Suga#8514,for attending the Communitas WG weekly sync!,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Nuggan#5183,1.75,5.0,False,for attending the Communitas WG weekly sync!
1018,1206,621f79e243b89009366c920f,2021-09-23T22:00:00.000Z,Benoît Kulesza#7976,iviangita#3204,for joining the Community Call,False,False,False,True,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,1.75,5.0,False,for joining the Community Call
1024,271,621f79e243b89009366c8deb,2021-09-06T22:00:00.000Z,VitorNunes#0090,Juankbell#7458,for the amazing commons swarm call that was done yesterday!,False,False,False,True,lee0007#8152,Vyvy-vi#5040,teaci#6108,Usua◎ Silver#2618,0.9,5.0,False,for the amazing commons swarm call that was done yesterday!
1026,266,621f79e243b89009366c8de6,2021-09-06T22:00:00.000Z,David (please DYOR...)#4116,Juankbell#7458,for the amazing commons swarm call that was done yesterday!,False,False,False,True,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,0.17,5.0,False,for the amazing commons swarm call that was done yesterday!
1029,1371,621f79e243b89009366c92c3,2021-09-28T22:00:00.000Z,nic#9212,chuygarcia.eth#6692,for attending the Comms WG call <:TEC:835016327542210560>,False,False,False,True,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,1.52,5.0,False,for attending the Comms WG call <:TEC:835016327542210560>
1030,87,621f79e243b89009366c8d28,2021-09-02T22:00:00.000Z,danielo#2815,iviangita#3204,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY",False,False,False,True,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,1.75,5.0,False,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY"
1031,95,621f79e243b89009366c8d30,2021-09-02T22:00:00.000Z,Suga#8514,iviangita#3204,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY",False,False,False,True,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,2.25,5.0,False,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY"
1033,90,621f79e243b89009366c8d2b,2021-09-02T22:00:00.000Z,mateodaza#3156,iviangita#3204,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY",False,False,False,True,PhilH#1102,enti#1546,acidlazzer#5796,Nuggan#5183,1.75,5.0,False,"for joining the TEC Community Call 47 <:TEC_full:835017653306654730> 

https://youtu.be/G77UmujbYPY"
1038,221,621f79e243b89009366c8db9,2021-09-02T22:00:00.000Z,Zeptimus#3359,David (please DYOR...)#4116,for speaking up on the important forum about our TEC Twitter Account. 💚,False,False,False,True,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,1.4,5.0,False,for speaking up on the important forum about our TEC Twitter Account. 💚
1040,214,621f79e243b89009366c8db2,2021-09-02T22:00:00.000Z,GideonRo#3175,David (please DYOR...)#4116,for speaking up on the important forum about our TEC Twitter Account. 💚,False,False,False,True,PhilH#1102,Mettodo#7010,acidlazzer#5796,Usua◎ Silver#2618,1.35,5.0,False,for speaking up on the important forum about our TEC Twitter Account. 💚
1047,934,621f79e243b89009366c90f5,2021-09-20T22:00:00.000Z,nic#9212,chuygarcia.eth#6692,for attending the Comms WG call today <:TEC:835016327542210560>,False,False,False,True,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,1.75,5.0,False,for attending the Comms WG call today <:TEC:835016327542210560>
1049,565,621f79e243b89009366c8f1f,2021-09-13T22:00:00.000Z,r33pich33p#6906,Suga#8514,for attending the Communitas WG meeting!,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Nuggan#5183,2.25,5.0,False,for attending the Communitas WG meeting!
1052,672,621f79e243b89009366c8fa1,2021-09-17T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for attending our last community call! 🤙🏻,True,False,False,False,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,1.75,5.0,False,for attending our last community call! 🤙🏻
1053,676,621f79e243b89009366c8fa5,2021-09-17T22:00:00.000Z,Suga#8514,Mount Manu#3530,for attending our last community call! 🤙🏻,False,False,False,True,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,1.75,5.0,False,for attending our last community call! 🤙🏻
1056,525,621f79e243b89009366c8ef5,2021-09-09T22:00:00.000Z,Suga#8514,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,1.75,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1058,520,621f79e243b89009366c8ef0,2021-09-09T22:00:00.000Z,r33pich33p#6906,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Nuggan#5183,2.25,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1059,679,621f79e243b89009366c8fa8,2021-09-17T22:00:00.000Z,ALOYSIOUS#3049,Mount Manu#3530,for attending our last community call! 🤙🏻,False,False,False,True,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,1.75,5.0,False,for attending our last community call! 🤙🏻
1060,519,621f79e243b89009366c8eef,2021-09-09T22:00:00.000Z,"sem(🌸,🐝)#0161",iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,True,False,PhilH#1102,enti#1546,Parrachia#0450,Sha#6179,1.5,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1061,518,621f79e243b89009366c8eee,2021-09-09T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,1.75,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1064,666,621f79e243b89009366c8f9b,2021-09-17T22:00:00.000Z,fabiomendes#4802,Mount Manu#3530,for attending our last community call! 🤙🏻,False,False,False,True,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,2.25,5.0,False,for attending our last community call! 🤙🏻
1067,654,621f79e243b89009366c8f8e,2021-09-16T22:00:00.000Z,natesuits#4789,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,True,False,Mount Manu#3530,Mettodo#7010,bends#3537,Sha#6179,2.25,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1072,651,621f79e243b89009366c8f8b,2021-09-16T22:00:00.000Z,pab🐝🐙#6151,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,Mount Manu#3530,AmwFund#0979,Maxwe11#7157,Nuggan#5183,1.75,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1073,612,621f79e243b89009366c8f58,2021-09-15T22:00:00.000Z,Suga#8514,divine_comedian#5493,for their exciting news for me!,False,False,True,False,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,2.75,5.0,False,for their exciting news for me!
1075,877,621f79e243b89009366c906e,2021-09-18T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for joining the coordination onboarding call 🤙🏻,True,False,False,False,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,1.75,5.0,False,for joining the coordination onboarding call 🤙🏻
1076,879,621f79e243b89009366c9070,2021-09-18T22:00:00.000Z,Benoît Kulesza#7976,Mount Manu#3530,for _also_ joining the coordination onboarding call 💪🏻,False,False,False,True,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,1.75,5.0,False,for _also_ joining the coordination onboarding call 💪🏻
1078,655,621f79e243b89009366c8f8f,2021-09-16T22:00:00.000Z,"sem(🌸,🐝)#0161",iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,True,False,False,False,PhilH#1102,enti#1546,Parrachia#0450,Sha#6179,1.75,5.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1085,664,621f79e243b89009366c8f99,2021-09-17T22:00:00.000Z,Benoît Kulesza#7976,Mount Manu#3530,for attending our last community call! 🤙🏻,False,False,False,True,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,1.75,5.0,False,for attending our last community call! 🤙🏻
1086,506,621f79e243b89009366c8ee2,2021-09-09T22:00:00.000Z,paul2#3057,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,Zeptimus#3359,AmwFund#0979,teaci#6108,Nuggan#5183,2.25,5.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1089,1024,621f79e243b89009366c9159,2021-09-23T22:00:00.000Z,Vyvy-vi#5040,kristofer#1475,for joining the TEC Reward Systems dev call.,False,False,False,True,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,1.75,5.0,False,for joining the TEC Reward Systems dev call.
1090,735,621f79e243b89009366c8fe0,2021-09-17T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫,True,False,False,False,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,2.25,5.0,False,for engaging in the AGAVE proposal debates and forum posts 🧑🏻‍🏫
1092,784,621f79e243b89009366c9011,2021-09-17T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for joining the TEC Coordination Onboarding call,True,False,False,False,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,1.75,5.0,False,for joining the TEC Coordination Onboarding call
1095,744,621f79e243b89009366c8fe9,2021-09-17T22:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for welcoming Benoît into the <:TEC_green:835409757183279134>,True,False,False,False,innov8tor3#3988,liviade#1387,bends#3537,hanners717#2022,2.75,5.0,False,for welcoming Benoît into the <:TEC_green:835409757183279134>
1099,751,621f79e243b89009366c8ff0,2021-09-17T22:00:00.000Z,Benoît Kulesza#7976,Mount Manu#3530,for joining the TEC <:TEC:835016327542210560>,True,False,False,False,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,1.75,5.0,False,for joining the TEC <:TEC:835016327542210560>
1238,1298,621f79e243b89009366c927a,2021-09-23T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,1.25,3.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1239,9,621f79e243b89009366c8cd5,2021-08-31T22:00:00.000Z,nic#9212,Suga#8514,for jumping back in again. xx,False,True,True,False,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,1.5,3.0,False,for jumping back in again. xx
1240,504,621f79e243b89009366c8ee0,2021-09-09T22:00:00.000Z,KZ Flyer#0926,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,Maxwe11#7157,Nuggan#5183,1.25,3.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1241,136,621f79e243b89009366c8d64,2021-09-02T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,1.75,3.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1242,50,621f79e243b89009366c8d03,2021-09-02T22:00:00.000Z,liviade#1387,iviangita#3204,for being on vacation,False,False,True,False,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,1.25,3.0,False,for being on vacation
1243,217,621f79e243b89009366c8db5,2021-09-02T22:00:00.000Z,Zeptimus#3359,David (please DYOR...)#4116,for speaking up on the important forum about our TEC Twitter Account. 💚,False,False,True,False,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,2.25,3.0,False,for speaking up on the important forum about our TEC Twitter Account. 💚
1244,1291,621f79e243b89009366c9273,2021-09-23T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,1.25,3.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1245,507,621f79e243b89009366c8ee3,2021-09-09T22:00:00.000Z,Pronoia🐙🦘#2154,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,Maxwe11#7157,Nuggan#5183,1.25,3.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1246,644,621f79e243b89009366c8f84,2021-09-16T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,1.25,3.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1247,132,621f79e243b89009366c8d60,2021-09-02T22:00:00.000Z,Zeptimus#3359,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,lee0007#8152,AmwFund#0979,Parrachia#0450,divine_comedian#5493,1.25,3.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1248,508,621f79e243b89009366c8ee4,2021-09-09T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,0.57,3.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1249,648,621f79e243b89009366c8f88,2021-09-16T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,1.07,3.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1252,129,621f79e243b89009366c8d5d,2021-09-02T22:00:00.000Z,David (please DYOR...)#4116,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,Zeptimus#3359,enti#1546,acidlazzer#5796,divine_comedian#5493,1.75,3.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
1254,124,621f79e243b89009366c8d58,2021-09-02T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,1.25,3.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1256,123,621f79e243b89009366c8d57,2021-09-02T22:00:00.000Z,Suga#8514,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,Mount Manu#3530,liviade#1387,Parrachia#0450,Nuggan#5183,1.25,3.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1257,1235,621f79e243b89009366c922c,2021-09-23T22:00:00.000Z,liviade#1387,iviangita#3204,for having black hair again,False,False,True,False,PhilH#1102,enti#1546,Parrachia#0450,Nuggan#5183,1.25,3.0,False,for having black hair again
1262,640,621f79e243b89009366c8f80,2021-09-16T22:00:00.000Z,ALOYSIOUS#3049,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,lee0007#8152,AmwFund#0979,acidlazzer#5796,Nuggan#5183,0.57,3.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1263,112,621f79e243b89009366c8d41,2021-09-02T22:00:00.000Z,imranistan#5185,iviangita#3204,for being around our Discord community and Tam hasn’t interacted with them yet,False,False,True,False,PhilH#1102,Vyvy-vi#5040,Parrachia#0450,Sha#6179,1.75,3.0,False,for being around our Discord community and Tam hasn’t interacted with them yet
1265,122,621f79e243b89009366c8d56,2021-09-02T22:00:00.000Z,KZ Flyer#0926,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,Maxwe11#7157,Nuggan#5183,1.25,3.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1267,1280,621f79e243b89009366c9268,2021-09-23T22:00:00.000Z,KZ Flyer#0926,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,Maxwe11#7157,Nuggan#5183,1.25,3.0,False,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️
1268,265,621f79e243b89009366c8de5,2021-09-06T22:00:00.000Z,chuygarcia.eth#6692,Juankbell#7458,for the amazing commons swarm call that was done yesterday!,False,False,False,True,Zeptimus#3359,liviade#1387,bends#3537,Usua◎ Silver#2618,0.13,3.0,False,for the amazing commons swarm call that was done yesterday!
1273,237,621f79e243b89009366c8dc9,2021-09-05T22:00:00.000Z,r33pich33p#6906,iviangita#3204,for joining the Twitter weekly sync,False,False,False,True,Mount Manu#3530,Vyvy-vi#5040,teaci#6108,Nuggan#5183,1.25,3.0,False,for joining the Twitter weekly sync
1274,658,621f79e243b89009366c8f92,2021-09-16T22:00:00.000Z,markop#2007,iviangita#3204,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,False,False,False,True,Zeptimus#3359,Mettodo#7010,acidlazzer#5796,Nuggan#5183,1.25,3.0,False,for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏
