USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
bear100#9085,0x47a5ba5be900fc22ad31bec4c1ff54df8e67cd70,143.02351897049036,0.0,0.0,0.0,143.02351897049036
Tamarandom#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,124.96161526514311,0.0,0.0,0.0,124.96161526514311
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,93.6543155092079,8.420866551126515,37.0,7.035,109.11018206033441
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,105.7624805857555,0.0,0.0,0.0,105.7624805857555
iviangita#3204,0xa3fcc4d905f381c5e9392207bf7918ef01b1ba44,80.75677834479697,0.0,0.0,0.0,80.75677834479697
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,71.7927224317728,0.0,0.0,7.035,78.8277224317728
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,74.85655646771689,0.0,0.0,0.0,74.85655646771689
akrtws (TE Academy)#4246,0x852b8763ecb27beddc190d1792029bc17fd5439a,71.75258486798313,0.0,0.0,0.0,71.75258486798313
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,37.461726203683156,24.807417677642977,109.0,0.0,62.26914388132613
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,58.881806079431996,0.0,0.0,0.0,58.881806079431996
ddan#2489,0x94860ea6872d863e91f3ce3f8cf574ef0859620b,58.19946749500777,0.0,0.0,0.0,58.19946749500777
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,46.49267805635678,0.0,0.0,7.035,53.52767805635678
Mert Ozd#6679,0x9690a9e92edadd9a4ff64da25eb6ad60791c37ff,52.60696694031507,0.0,0.0,0.0,52.60696694031507
alantv#0964,0x1e655feec2767b4c6409ccffa76d7560da11f2cb,52.178832926558684,0.0,0.0,0.0,52.178832926558684
Mount Manu#3530,0xa2ef65aececb83cd1bd3579a8669779099317952,43.18801863767473,0.0,0.0,0.0,43.18801863767473
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,41.809962280896386,0.0,0.0,0.0,41.809962280896386
Loie#2921,missing user address,37.97013534501886,0.0,0.0,0.0,37.97013534501886
Irem#3362,0x55e44dde847a63a00df5ef9d2396d845405648b7,34.45140891945862,0.0,0.0,0.0,34.45140891945862
zhiwei#1356,0x1f83a7b86480e6142a85558ef6999f6091041906,31.44109163523408,0.0,0.0,0.0,31.44109163523408
davidlidz#2483,0x7735f817ac266ec4385e3c38df96082dd632895b,29.768693143998227,0.0,0.0,0.0,29.768693143998227
miguelb#5176,0x7311b7bf2f004b8070efaf4a130348eeb18ef369,28.577945418238293,0.0,0.0,0.0,28.577945418238293
pat.zip (TE Academy)#5266,0x9f6b969ee3f9c2b0a528b3029049e34bbd4bdb49,27.42733525626803,0.0,0.0,0.0,27.42733525626803
Mettodo#7010,0x7710e7e881333fd3396ca5966bed6e72746b612d,0.0,27.310918544194106,120.0,0.0,27.310918544194106
tigeroid#2951,0xd3898129d4acb0f8039b1b9d6367b236f1e6100f,0.0,27.083327556325823,119.0,0.0,27.083327556325823
