id,date,to user account,to user account id,to eth address,from user account,from user account id,from eth address,reason,source id,source name,score 1,score 2,score 3,score 4,duplicate id 1,duplicate id 2,duplicate id 3,duplicate id 4,dismissed 1,dismissed 2,dismissed 3,dismissed 4,quantifier 1 username,quantifier 1 eth address,quantifier 2 username,quantifier 2 eth address,quantifier 3 username,quantifier 3 eth address,quantifier 4 username,quantifier 4 eth address,avg score
646657ccee603525d080f001,2023-05-18T16:52:28.645Z,Tamarandom#9361,621f79ce95a79aa51435b225,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for all of the continued guidance she provides the TEC and her consistent participation with our efforts.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,8,5,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,8.5
646657f6ee603525d080f010,2023-05-18T16:53:10.638Z,ronent#2267,646657f6ee33b79de3557d81,,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for leading the CommonSenseMakers and providing insight on how to develop the Token Engineering Knowledge Commons.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,13,3,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,9.25
646657f9ee603525d080f018,2023-05-18T16:53:13.747Z,Sha#6179,6224ffc66cf31bb86ae975c4,0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for leading the CommonSenseMakers and providing insight on how to develop the Token Engineering Knowledge Commons.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,8,3,13,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,6
646657feee603525d080f027,2023-05-18T16:53:18.183Z,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,Marathonmind#3078,63b5e810ef905c1d9bee86a0,0x721bA19c32051Fd8e851a74958C52936516c7fDC,For spanning out the work in this new format. Communications have become clear.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,21,8,8,21,,,,,false,false,false,false,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,14.5
64665815ee603525d080f036,2023-05-18T16:53:41.277Z,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,for having the vision to put together some projects for the tema to work on next and that along with the strategy and integrate different active initiatives,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,13,5,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,9.75
6466581cee603525d080f045,2023-05-18T16:53:48.179Z,liviade#1387,621f79ce95a79aa51435b227,0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,for the excellent work she has done in leading the TE Stakeholder Study team. This is seminal work and so valuable to the future of the commons.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,21,5,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,11.75
6466581dee603525d080f054,2023-05-18T16:53:49.159Z,popp#8888,6466581dee33b79de3557dcb,,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for leading the Meem team and developing and onboarding our new Curation Service Bot here in the TEC.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,5,3,34,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,10.5
6466581dee603525d080f05c,2023-05-18T16:53:49.751Z,brandonminch#9872,6466581dee33b79de3557dd2,,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for leading the Meem team and developing and onboarding our new Curation Service Bot here in the TEC.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,8,3,34,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,11.25
64665837ee603525d080f06c,2023-05-18T16:54:15.108Z,m-r-g-t#8344,62719c82d6f46f43ffe0ce96,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for his work and support on the data front of the grants round and matching boost,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,21,8,55,,,,,false,false,false,false,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,23
6466584cee603525d080f07b,2023-05-18T16:54:36.677Z,JHennyArt#2106,63b5a2afef905c1d9bee6819,0xeC3de6e05F3c5A0b8304488Be1f114ED0104e10D,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,"for his participation in the Reputation Systems Research group, and his commitment to engaging with other reputation systems projects.",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,5,13,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,nuggan,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,4.5
6466584fee603525d080f08a,2023-05-18T16:54:39.284Z,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,Marathonmind#3078,63b5e810ef905c1d9bee86a0,0x721bA19c32051Fd8e851a74958C52936516c7fDC,for the work on curation service,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,0,5,,,64665698ee603525d080ee9c,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,1.25
6466586cee603525d080f099,2023-05-18T16:55:08.526Z,JHennyArt#2106,63b5a2afef905c1d9bee6819,0xeC3de6e05F3c5A0b8304488Be1f114ED0104e10D,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,"for always being willing to help and contribute in whichever way he can, and with the best attitude",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,5,3,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,nuggan,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,2
64665872ee603525d080f0a8,2023-05-18T16:55:14.054Z,m-r-g-t#8344,62719c82d6f46f43ffe0ce96,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,JHennyArt#2106,63b5a2afef905c1d9bee6819,0xeC3de6e05F3c5A0b8304488Be1f114ED0104e10D,for sorting out my twitter account access,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,5,5,13,,,,,false,false,false,false,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,7.75
64665883ee603525d080f0b7,2023-05-18T16:55:31.394Z,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,"for all the work you continually do behind the scenes including compensation, administration, and role development on behalf of the coordination team.",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,13,8,34,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,nuggan,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,13.75
64665889ee603525d080f0c6,2023-05-18T16:55:37.255Z,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,"for continuing to have faith in the curation service and driving it forward despite a lot of setbacks along the way. This work is going to be a very important part of our overall strategy - just wait, it's gonna be killer.",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,0,13,,,64665698ee603525d080ee9c,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,3.25
6466588dee603525d080f0d5,2023-05-18T16:55:41.705Z,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,JHennyArt#2106,63b5a2afef905c1d9bee6819,0xeC3de6e05F3c5A0b8304488Be1f114ED0104e10D,for hosting and leading the many twitter space that took place over the grants beta round,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,13,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,8.5
64665891ee603525d080f0e4,2023-05-18T16:55:45.301Z,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,Marathonmind#3078,63b5e810ef905c1d9bee86a0,0x721bA19c32051Fd8e851a74958C52936516c7fDC,For guiding me for the work on Reputation Research Group,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,0,8,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,7.25
646658b4ee603525d080f0f3,2023-05-18T16:56:20.436Z,Marathonmind#3078,63b5e810ef905c1d9bee86a0,0x721bA19c32051Fd8e851a74958C52936516c7fDC,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,for his constant work on writing threads and content for the tec’s social media,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,13,5,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,nuggan,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,9.75
646658daee603525d080f102,2023-05-18T16:56:58.484Z,m-r-g-t#8344,62719c82d6f46f43ffe0ce96,0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,"for always being available for changes in permissions and access, and for helping with the onboarding of new bots into the TEC Discord.",DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,8,8,8,21,,,,,false,false,false,false,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,11.25
646658f0ee603525d080f111,2023-05-18T16:57:20.320Z,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,for all the support he has been providing to the TE Stakeholder Study group - in particular his patience in helping the team to sort through some complex compensation issues,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,5,8,13,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,nuggan,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,6.5
6466590fee603525d080f120,2023-05-18T16:57:51.489Z,curiousrabbit.eth#0790,6466590fee33b79de3557ee2,,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for leading the Bonding Curves Research Group and providing so many awesome outcomes.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,55,8,3,21,,,,,false,false,false,false,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,21.75
64665927ee603525d080f130,2023-05-18T16:58:15.291Z,ronent#2267,646657f6ee33b79de3557d81,,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,for being excellent partners of the TEC in developing the curation service.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,13,3,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,9.25
64665927ee603525d080f138,2023-05-18T16:58:15.538Z,Sha#6179,6224ffc66cf31bb86ae975c4,0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145,gideonro#0,621f79d595a79aa51435c5ff,0xB08F0ca73E8A59a1b7970e22B8ed2F9142c3fA53,for being excellent partners of the TEC in developing the curation service.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,13,3,13,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,7.25
64665931ee603525d080f147,2023-05-18T16:58:25.350Z,Tamarandom#9361,621f79ce95a79aa51435b225,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,bear100#9085,623ccc0771e68891990eb3c6,0x47a5BA5BE900fC22AD31BEC4c1ff54Df8e67cd70,for her always incredibly valuable guidance and advice in anything that’s needed,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,8,5,34,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,11.75
64665937ee603525d080f156,2023-05-18T16:58:31.002Z,0xBlockBoy  🏴#8972,64665936ee33b79de3557f21,,natesuits#4789,621f79cf95a79aa51435b2f7,0x66dF5A7715C5D4AfbBFA52435c66aa20733be0d1,for starting the Token Launch Simulater TE Group and becoming an active member in the TE Community as he continues to follow his vision.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,5,3,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,7.25
646b7c8343b3191252096379,2023-05-22T14:30:27.700Z,divine_comedian#0,621f79cf95a79aa51435b4cc,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,kristofer#1475,621f79cf95a79aa51435b300,0xa32aECda752cF4EF89956e83d60C04835d4FA867,for helping out migrating Praise to the new version!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,8,13,8,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,7.25
646b7c8343b319125209637a,2023-05-22T14:30:27.701Z,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,kristofer#1475,621f79cf95a79aa51435b300,0xa32aECda752cF4EF89956e83d60C04835d4FA867,for helping out migrating Praise to the new version!,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,13,13,3,21,,,,,false,false,false,false,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,divine_comedian,0x320c338BCF70bAAaE26e96201C33B48105Bc62C2,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,12.5
647a066674840b2b2858b55a,2023-06-02T15:10:30.412Z,JHennyArt#2106,63b5a2afef905c1d9bee6819,0xeC3de6e05F3c5A0b8304488Be1f114ED0104e10D,"Griff (💜,💜)#8888",621f79ce95a79aa51435b223,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,"for an EPIC twitter thread on the new praise feature, dropping major alpha and it was really eloquently stated, best thread i read all week! https://twitter.com/tecmns/status/1664327709718134784",DISCORD:810180621930070088:810180622479917063,DISCORD:Token%20Engineering%20Commons:%F0%9F%93%A1%EF%BD%9Ccomms,0,0,8,13,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,eduardovegap,0x1d921dff757610FbDB0073479e12c0a07d382677,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,nuggan,0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB,5.25
647a1287aad7e4866ab93ac0,2023-06-02T16:02:15.182Z,akrtws#4246,621f79cf95a79aa51435b3c3,0xA26d6AEB775a9528c012B748ACe66E3B0FD574cE,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for TokenAI!! Been hearing about it for a while but really didn't understand what it was about until now.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,0,5,5,21,,,,,false,false,false,false,maxwe11,0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,7.75
647a1287aad7e4866ab93ac1,2023-06-02T16:02:15.182Z,roro#1166,62f541e1b85a03696d787f32,0x792f7327bEeecB1638FCDb97d57Ed710829465E2,Isaac (enti)#1546,6220d93f95a79aa51436be5e,0x6897aBe0fD62B589260784B21F4ca3F78A0D8017,for TokenAI!! Been hearing about it for a while but really didn't understand what it was about until now.,DISCORD:810180621930070088:810180622336262195,DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise,34,8,3,21,,,,,false,false,false,false,tamarandom,0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8,makkiyzy,0x8C55ACD4477e1eF76401E7FF5FD3eb37925d29C3,acidlazzer,0x8aA27E90E139d5AB5704df69429341cbCb2d2464,r33pich33p,0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,16.5
