USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,10.04373672854641,0.0,0.0,0.0,10.04373672854641
r-x-x#8344,0x1409a9ef3450d5d50aad004f417436e772fbf8fc,4.907363222416812,0.0,0.0,0.6226896666666667,5.530052889083479
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,4.547489919439579,0.0,0.0,0.0,4.547489919439579
Vyvy-vi#5040,0x2fa130927814b590623031e846f059df9554fdde,3.762311803852889,0.0,0.0,0.0,3.762311803852889
akrtws (TE Academy)#4246,0xa26d6aeb775a9528c012b748ace66e3b0fd574ce,3.6968802942206653,0.0,0.0,0.0,3.6968802942206653
SatoriD#2945,0xee9f5ab4faecbe30012f675bb938031bc51bb49b,3.6968802942206653,0.0,0.0,0.0,3.6968802942206653
Jolly LaMa#5962,missing user address,3.4351542556917685,0.0,0.0,0.0,3.4351542556917685
pat.zip (TE Academy)#5266,0x9f6b969ee3f9c2b0a528b3029049e34bbd4bdb49,3.4351542556917685,0.0,0.0,0.0,3.4351542556917685
solsista#5370,0x949bba9f1c13f2461835366aebcb53c852dd4308,3.4351542556917685,0.0,0.0,0.0,3.4351542556917685
🐙 octopus#5508,0x77d40c87d423efb7ec576e80998a48377adf86df,3.4351542556917685,0.0,0.0,0.0,3.4351542556917685
Letty#5399,0x66d9dfddc3ad45d6383d5b9e9354f60bc9d16a8e,3.271575481611208,0.0,0.0,0.0,3.271575481611208
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,3.206143971978984,0.0,0.0,0.0,3.206143971978984
angieberry.eth#9822,0xc163041d404e7657530491577665e40da84c9bd7,3.1734282171628716,0.0,0.0,0.0,3.1734282171628716
Sha#6179,0x46d79ec988a2f603477e81ff2c0c7edef3901145,1.537640476357268,0.0,0.0,0.0,1.537640476357268
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,0.0,0.8717658,21.0,0.6226896666666667,1.4944554666666667
r33pich33p#6906,0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,0.0,0.8717658,21.0,0.0,0.8717658
lee0007#8152,0x3e31155a1c17c9f85e74828447aec412090a4622,0.0,0.8717658,21.0,0.0,0.8717658
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,0.0,0.8717658,21.0,0.0,0.8717658
Mettodo#7010,0x7710e7e881333fd3396ca5966bed6e72746b612d,0.0,0.8717658,21.0,0.0,0.8717658
missing username,0x3f20a6fe04b3a4b37bbbbea826ae23be56baed74,0.0,0.0,0.0,0.6226896666666667,0.6226896666666667
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,0.45802056742556907,0.0,0.0,0.0,0.45802056742556907
