index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
30,6499c60a574113836681076f,2023-06-26T17:08:26.128Z,Tamarandom#9361,gideonro#0,for their hard work in pulling together an excellent Optimism Growth Grant for the TEC.,13,13,55.0,,,,False,False,False,r33pich33p,philh,zeptimus,27.0,42.0
37,6499c64d574113836681087a,2023-06-26T17:09:33.304Z,iviangita#3204,Isaac (enti)#1546,for their work on the Optimism Growth Grant for the TEC!,13,13,55.0,,,,False,False,False,maxwe11,philh,zeptimus,27.0,42.0
38,6499c64d5741138366810879,2023-06-26T17:09:33.304Z,Tamarandom#9361,Isaac (enti)#1546,for their work on the Optimism Growth Grant for the TEC!,13,13,55.0,,6499c60a574113836681076f,6499c60a574113836681076f,False,False,False,r33pich33p,philh,zeptimus,4.33333333333333,42.0
50,6499c6c057411383668115f1,2023-06-26T17:11:28.896Z,Tamarandom#9361,bear100#9085,for their incredible work pulling together the Optimism growth grant application,13,13,55.0,,6499c60a574113836681076f,6499c60a574113836681076f,False,False,False,r33pich33p,philh,zeptimus,4.33333333333333,42.0
54,6499c6c057411383668115f2,2023-06-26T17:11:28.897Z,iviangita#3204,bear100#9085,for their incredible work pulling together the Optimism growth grant application,13,13,55.0,6499c64d574113836681087a,6499c64d574113836681087a,6499c64d574113836681087a,False,False,False,maxwe11,philh,zeptimus,0.0,42.0
59,6499c71d574113836681171d,2023-06-26T17:13:01.552Z,Tamarandom#9361,bear100#9085,for their great work in putting together PM practices and constantly improving our agile approach in the team,13,21,55.0,,6499c6935741138366810c82,,False,False,False,r33pich33p,philh,zeptimus,22.6666666666667,42.0
36,6499c64d5741138366810876,2023-06-26T17:09:33.303Z,gideonro#0,Isaac (enti)#1546,for their work on the Optimism Growth Grant for the TEC!,21,13,55.0,,,,False,False,False,r33pich33p,philh,zeptimus,29.6666666666667,42.0
78,6499c7c75741138366811a2d,2023-06-26T17:15:51.173Z,pat.zip (TE Academy)#5266,Isaac (enti)#1546,"for building arguably the most important project in our space. Not only is Education a key piece of every new discipline, but your work is known for always being high-quality high-impact. Wanna note the importance of a full day of TE at ETHCC, that's huge!!",13,55,,,,,False,False,False,r33pich33p,divine_comedian,natesuits,22.6666666666667,42.0
79,6499c7c75741138366811a4b,2023-06-26T17:15:51.431Z,akrtws#4246,natesuits#4789,for representing the TE community in all facets and providing leadership and a vision for the future of this industry!,13,55,,,6499c7c75741138366811a2c,,False,False,False,maxwe11,philh,natesuits,4.33333333333333,42.0
109,649a060b5741138366813cf3,2023-06-26T21:41:31.698Z,liviade#1387,ygg_anderson#4998,For being super all stars on the TE Stakeholder Profiles Study!,13,55,34.0,,6499c7e65741138366811ae3,,False,False,False,r33pich33p,divine_comedian,zeptimus,15.6666666666667,42.0
21,64875390f86c72ac11401096,2023-06-12T17:19:12.414Z,Isaac (enti)#1546,gideonro#0,for his buying staked ETH proposal and vigilence in keeping the TEC treasury safe,21,21,55.0,,,,False,False,False,r33pich33p,philh,zeptimus,32.3333333333333,34.0
17,648752fbf86c72ac113ffd32,2023-06-12T17:16:43.864Z,bear100#9085,gideonro#0,"for finalizing the coordination team's team agreement and the ""who we are"" document. This was a lot of work.",21,55,,,,,False,False,False,maxwe11,divine_comedian,natesuits,25.3333333333333,34.0
77,6499c7c75741138366811a2c,2023-06-26T17:15:51.173Z,akrtws#4246,Isaac (enti)#1546,"for building arguably the most important project in our space. Not only is Education a key piece of every new discipline, but your work is known for always being high-quality high-impact. Wanna note the importance of a full day of TE at ETHCC, that's huge!!",21,55,,,,,False,False,False,maxwe11,philh,natesuits,25.3333333333333,34.0
81,6499c7e65741138366811ae3,2023-06-26T17:16:22.652Z,liviade#1387,gideonro#0,for all her hard work and leadership in driving the TE Stakeholder Study. This will be a huge accomplishment for the commons and we will all learn a great deal from its results.,21,55,55.0,,,,False,False,False,r33pich33p,divine_comedian,zeptimus,43.6666666666667,34.0
76,6499c7b657411383668119e2,2023-06-26T17:15:34.491Z,gideonro#0,Tamarandom#9361,"extemplary leadership, long term vision and compassion for yourself and those around you. Truly an inspiration to myself and I know may more.",34,21,55.0,,,,False,False,False,r33pich33p,philh,zeptimus,36.6666666666667,34.0
64,6499c73d57411383668117f4,2023-06-26T17:13:33.326Z,JHennyArt#2106,Isaac (enti)#1546,for their work in comms,5,34,,,,,False,False,False,maxwe11,divine_comedian,natesuits,13.0,29.0
71,6499c77f574113836681190a,2023-06-26T17:14:39.107Z,JHennyArt#2106,Tamarandom#9361,"for trying to find the best comms strategies and being receptive to feedback when a question is raised about ""why that tweet""?",5,34,,,6499c73d57411383668117f4,,False,False,False,maxwe11,divine_comedian,natesuits,1.66666666666667,29.0
84,6499c8135741138366811c51,2023-06-26T17:17:07.034Z,liviade#1387,Isaac (enti)#1546,for always being there when we need it. Really happy to know we count with such an incredible person.,21,5,34.0,,,,False,False,False,r33pich33p,divine_comedian,zeptimus,20.0,29.0
89,6499c8ef5741138366811dfb,2023-06-26T17:20:47.953Z,JHennyArt#2106,bear100#9085,for handling comms to the best of his ability and with the intention to always help and contribute,5,34,,6499c73d57411383668117f4,6499c73d57411383668117f4,,False,False,False,maxwe11,divine_comedian,natesuits,0.0,29.0
75,6499c7a657411383668119b0,2023-06-26T17:15:18.923Z,Tamarandom#9361,gideonro#0,for her continued passion for the TEC and relentlessly showing up call after call and providing excellent counsel. Soooo valuable!,8,5,34.0,,,,False,False,False,r33pich33p,philh,zeptimus,15.6666666666667,29.0
34,6499c63e57411383668107f8,2023-06-26T17:09:18.691Z,Tamarandom#9361,JHennyArt#2106,For shedding light on the limits and types of communication we want to have from the TEC twitter account,21,8,34.0,,,,False,False,False,r33pich33p,philh,zeptimus,21.0,26.0
98,649a05955741138366813c60,2023-06-26T21:39:33.289Z,0xr3x,ygg_anderson#4998,For being super allstars in the BCRG!,8,8,34.0,,,,False,False,False,maxwe11,philh,zeptimus,16.6666666666667,26.0
66,6499c7475741138366811832,2023-06-26T17:13:43.924Z,bear100#9085,natesuits#4789,for all the planning and administrative structure you have provided the TEC during this time.,8,34,,,,,False,False,False,maxwe11,divine_comedian,natesuits,14.0,26.0
130,64ac3d99a6ed416eb2876c4a,2023-07-10T17:19:21.031Z,gideonro#0,Isaac (enti)#1546,for figuring out how to get the TEA paid,8,13,34.0,,,,False,False,False,r33pich33p,philh,zeptimus,18.3333333333333,26.0
61,6499c722574113836681175a,2023-06-26T17:13:06.104Z,gideonro#0,Isaac (enti)#1546,"for all his work and support, truly a key piece to the whole team and usually has to take on the heaviest conversations",34,13,21.0,,,,False,False,False,r33pich33p,philh,zeptimus,22.6666666666667,21.0
25,648754caf86c72ac11401468,2023-06-12T17:24:26.314Z,bear100#9085,natesuits#4789,for his work on compesation models and org structure.,13,34,,64875233f86c72ac113ff2ad,64875233f86c72ac113ff2ad,,False,False,False,maxwe11,divine_comedian,natesuits,0.0,21.0
85,6499c8485741138366811c83,2023-06-26T17:18:00.246Z,akrtws#4246,gideonro#0,"for all her energy and good faith in trying to work through a very complex set of challenges in bringing together the TEA and TEC, and for her unparalleled dedication to the field of token engineering.",34,55,,6499c7815741138366811941,6499c7c75741138366811a2c,,False,False,False,maxwe11,philh,natesuits,0.0,21.0
16,648752eef86c72ac113ff859,2023-06-12T17:16:30.240Z,natesuits#4789,Isaac (enti)#1546,for taking the lead on the events project,13,21,34.0,,,,False,False,False,r33pich33p,philh,zeptimus,22.6666666666667,21.0
6,64875238f86c72ac113ff2df,2023-06-12T17:13:28.053Z,bear100#9085,gideonro#0,coming up with a good new approach to compensation for the coordination team that combines simplicity and fairness,13,34,,64875233f86c72ac113ff2ad,64875233f86c72ac113ff2ad,,False,False,False,maxwe11,divine_comedian,natesuits,0.0,21.0
22,648753b4f86c72ac114010f7,2023-06-12T17:19:48.577Z,bear100#9085,Marathonmind#3078,The new compensation model,13,34,,64875233f86c72ac113ff2ad,64875233f86c72ac113ff2ad,,False,False,False,maxwe11,divine_comedian,natesuits,0.0,21.0
128,64ac3d83a6ed416eb2876bd4,2023-07-10T17:18:59.062Z,Isaac (enti)#1546,gideonro#0,for doing all the calculations needed to figure out payments for round 1 TE grant recipients,21,13,34.0,,,,False,False,False,r33pich33p,philh,zeptimus,22.6666666666667,21.0
56,6499c6e65741138366811677,2023-06-26T17:12:06.153Z,gideonro#0,natesuits#4789,for the planning and guidance he provides the TEC coordination team on a weekly basis!,21,13,34.0,,,,False,False,False,r33pich33p,philh,zeptimus,22.6666666666667,21.0
55,6499c6e5574113836681165e,2023-06-26T17:12:05.599Z,ygg_anderson#4998,Tamarandom#9361,for his interest and enthusiasm all the time. In this case specifically about a new project coming down the pipeline that would certainly benefit from his unique combination of technical wizardry and natural eloquence.,13,34,13.0,,,,False,False,False,r33pich33p,divine_comedian,zeptimus,20.0,21.0
51,6499c6c057411383668115ee,2023-06-26T17:11:28.896Z,gideonro#0,bear100#9085,for their incredible work pulling together the Optimism growth grant application,21,13,34.0,,6499c64d5741138366810876,,False,False,False,r33pich33p,philh,zeptimus,18.3333333333333,21.0
91,6499cc6b57411383668126e6,2023-06-26T17:35:39.932Z,Isaac (enti)#1546,0xr3x,for his determination and insistence with gitcoin devs so we can distribute the first tec grant round!!,13,21,34.0,,,,False,False,False,r33pich33p,philh,zeptimus,22.6666666666667,21.0
31,6499c60a574113836681076d,2023-06-26T17:08:26.128Z,Isaac (enti)#1546,gideonro#0,for their hard work in pulling together an excellent Optimism Growth Grant for the TEC.,21,13,34.0,,,,False,False,False,r33pich33p,philh,zeptimus,22.6666666666667,21.0
5,64875233f86c72ac113ff2ad,2023-06-12T17:13:23.513Z,bear100#9085,JHennyArt#2106,for creating and organising contrubutions to the conpensation model for the team,13,34,,,,,False,False,False,maxwe11,divine_comedian,natesuits,15.6666666666667,21.0
29,6499c5ee574113836681068d,2023-06-26T17:07:58.211Z,natesuits#4789,JHennyArt#2106,For taking leadership with the SPI project and keeping my informed,13,21,34.0,,,,False,False,False,r33pich33p,philh,zeptimus,22.6666666666667,21.0
146,64ac3f6fa6ed416eb2876ef4,2023-07-10T17:27:11.968Z,Isaac (enti)#1546,bear100#9085,for figuring out the numbers for the grants payments,13,13,34.0,,64ac3d83a6ed416eb2876bd4,64ac3d83a6ed416eb2876bd4,False,False,False,r33pich33p,philh,zeptimus,4.33333333333333,21.0
96,649a050b5741138366813bcf,2023-06-26T21:37:15.572Z,roro#1166,ygg_anderson#4998,For onboarding me super smoothly to the TE AI project.,5,5,21.0,,,,False,False,False,r33pich33p,philh,zeptimus,10.3333333333333,16.0
111,649a060b5741138366813cf2,2023-06-26T21:41:31.698Z,nathalia#0926,ygg_anderson#4998,For being super all stars on the TE Stakeholder Profiles Study!,5,13,21.0,,,,False,False,False,r33pich33p,divine_comedian,zeptimus,13.0,16.0
110,649a060b5741138366813cf4,2023-06-26T21:41:31.698Z,Mark D#6686,ygg_anderson#4998,For being super all stars on the TE Stakeholder Profiles Study!,5,13,21.0,,,,False,False,False,r33pich33p,divine_comedian,zeptimus,13.0,16.0
105,649a060b5741138366813cf0,2023-06-26T21:41:31.697Z,maliktag#4935,ygg_anderson#4998,For being super all stars on the TE Stakeholder Profiles Study!,5,13,21.0,,,,False,False,False,r33pich33p,divine_comedian,zeptimus,13.0,16.0
93,649a050b5741138366813bcd,2023-06-26T21:37:15.572Z,gideonro#0,ygg_anderson#4998,For onboarding me super smoothly to the TE AI project.,8,5,21.0,,,,False,False,False,r33pich33p,philh,zeptimus,11.3333333333333,16.0
72,6499c7815741138366811940,2023-06-26T17:14:41.135Z,gideonro#0,bear100#9085,for their great work in bringing together the TEC and TEA. Tremendous effort,34,34,21.0,,6487538bf86c72ac11401064,,False,False,False,r33pich33p,philh,zeptimus,18.3333333333333,13.0
18,6487531df86c72ac113ffef6,2023-06-12T17:17:17.266Z,JHennyArt#2106,natesuits#4789,for his commitment to the TEC and his ability to show support in so many different areas/tasks.,8,21,,,,,False,False,False,maxwe11,divine_comedian,natesuits,9.66666666666667,13.0
83,6499c7fe5741138366811c1f,2023-06-26T17:16:46.987Z,Tamarandom#9361,natesuits#4789,for all the knowledge sharing and education you provide to this space.  Your ability to teach leadership is unparallelled!,8,21,21.0,,,,False,False,False,r33pich33p,philh,zeptimus,16.6666666666667,13.0
73,6499c7815741138366811941,2023-06-26T17:14:41.135Z,akrtws#4246,bear100#9085,for their great work in bringing together the TEC and TEA. Tremendous effort,34,21,,,,,False,False,False,maxwe11,philh,natesuits,18.3333333333333,13.0
74,6499c795574113836681197e,2023-06-26T17:15:01.096Z,gideonro#0,natesuits#4789,"for working tirelessly with the TEA on bringing our communities closer together, and working on the potential merger.",21,34,21.0,,6487538bf86c72ac11401064,,False,False,False,r33pich33p,philh,zeptimus,14.0,13.0
101,649a05955741138366813c5e,2023-06-26T21:39:33.289Z,ram123456,ygg_anderson#4998,For being super allstars in the BCRG!,8,8,21.0,,,,False,False,False,maxwe11,divine_comedian,zeptimus,12.3333333333333,13.0
12,648752a2f86c72ac113ff3eb,2023-06-12T17:15:14.335Z,akrtws#4246,Isaac (enti)#1546,for putting the TE Barcamp together during ETHCC!,8,21,,,,,False,False,False,maxwe11,philh,natesuits,9.66666666666667,13.0
27,6499c57f57411383668101f6,2023-06-26T17:06:07.196Z,Isaac (enti)#1546,Tamarandom#9361,taking on the role of scrum master and helping keep the coordinators coordinated. The Sprint Planning and Retro are so insightful for identifying and executing on priorities and team interdependencies.,34,21,34.0,,64875390f86c72ac11401096,,False,False,False,r33pich33p,philh,zeptimus,22.6666666666667,13.0
69,6499c756574113836681189b,2023-06-26T17:13:58.019Z,bear100#9085,gideonro#0,for researching how the Coordination Team can use Coordinape for compensation.,8,21,,6499c73257411383668117be,6499c73257411383668117be,,False,False,False,maxwe11,divine_comedian,natesuits,0.0,13.0
26,64875691f86c72ac114017ae,2023-06-12T17:32:01.126Z,Isaac (enti)#1546,gideonro#0,for all his great work in streamlining and improving the coordination team's project management - the daily async stand up is a game-changer for staying in sync with what everyone's doing,21,21,34.0,,648752ecf86c72ac113ff827,,False,False,False,r33pich33p,philh,zeptimus,18.3333333333333,13.0
116,64ac3cb9a6ed416eb2875cca,2023-07-10T17:15:37.176Z,bear100#9085,gideonro#0,for cranking out a landing page website for the TE stakeholder study to enable people to sign up for the report and follow on communications,21,34,,,,,False,False,False,maxwe11,divine_comedian,natesuits,18.3333333333333,13.0
90,6499cc2c57411383668126b4,2023-06-26T17:34:36.068Z,bear100#9085,0xr3x,for his organisational to help clarify and shine a light on the tech support and credentials processes,8,21,,,,,False,False,False,maxwe11,divine_comedian,natesuits,9.66666666666667,13.0
11,648752a2f86c72ac113ff3ea,2023-06-12T17:15:14.335Z,stephanesg,Isaac (enti)#1546,for putting the TE Barcamp together during ETHCC!,8,21,21.0,,,,False,False,False,maxwe11,philh,zeptimus,16.6666666666667,13.0
86,6499c8505741138366811cb5,2023-06-26T17:18:08.070Z,gideonro#0,bear100#9085,for his continuous work on strategy and making sure there’s cohesion between everyone and everything TEC,21,21,34.0,,6499c7b657411383668119e2,,False,False,False,r33pich33p,philh,zeptimus,18.3333333333333,13.0
43,6499c6765741138366810c22,2023-06-26T17:10:14.551Z,bear100#9085,JHennyArt#2106,For keeping on top of everything to do with payments and being flexible with suggestion to make that process better,8,21,,,,,False,False,False,maxwe11,divine_comedian,natesuits,9.66666666666667,13.0
23,648753b7f86c72ac11401129,2023-06-12T17:19:51.106Z,r33pich33p#0,natesuits#4789,"for providing such expertise and advice within the reputation systems research group, and reaching out to Reputation Systems projects.",21,8,,,,,False,False,False,maxwe11,philh,natesuits,9.66666666666667,13.0
45,6499c6935741138366810c82,2023-06-26T17:10:43.024Z,Tamarandom#9361,Isaac (enti)#1546,for all her guidance! I feel like the team is waaaay better now that we have adopted new and better ways to go about project management and more.,13,21,8.0,,,,False,False,False,r33pich33p,philh,zeptimus,14.0,13.0
143,64ac3eaaa6ed416eb2876e8c,2023-07-10T17:23:54.785Z,bear100#9085,gideonro#0,for figuring out and pulling together the TEC's first Coordinape payments,21,34,,64ac3d02a6ed416eb2875f27,,,False,False,False,maxwe11,divine_comedian,natesuits,11.3333333333333,13.0
63,6499c73257411383668117be,2023-06-26T17:13:22.191Z,bear100#9085,Isaac (enti)#1546,for the never-ending org work. I'm excited to try Coordinape out,8,21,,,,,False,False,False,maxwe11,divine_comedian,natesuits,9.66666666666667,13.0
8,64875247f86c72ac113ff34c,2023-06-12T17:13:43.444Z,"sem(🌸,🐝)#0161",Isaac (enti)#1546,for all the help with EVMCrispr and all things related to voting and parameters/contracts for the DAO,13,21,,,,,False,False,False,maxwe11,divine_comedian,natesuits,11.3333333333333,8.0
2,648751a0f86c72ac113fef82,2023-06-12T17:10:56.635Z,drllau#2628,gideonro#0,for his advice and help in thinking through options for getting payments to the Token Engineering Academy,13,5,8.0,,,,False,False,False,r33pich33p,philh,zeptimus,8.66666666666667,8.0
140,64ac3e00a6ed416eb2876ddc,2023-07-10T17:21:04.925Z,natesuits#4789,bear100#9085,for their work in the coordination of the TEA events and preparation for the TE barcamp,13,21,13.0,,648752eef86c72ac113ff859,64ac3ddba6ed416eb2876d74,False,False,False,r33pich33p,philh,zeptimus,4.33333333333333,8.0
99,649a05955741138366813c5c,2023-06-26T21:39:33.289Z,ygg_anderson#4998,ygg_anderson#4998,For being super allstars in the BCRG!,5,8,13.0,,,,False,False,False,r33pich33p,divine_comedian,zeptimus,8.66666666666667,8.0
100,649a05955741138366813c5f,2023-06-26T21:39:33.289Z,curiousrabbit.eth#0790,ygg_anderson#4998,For being super allstars in the BCRG!,13,21,,6499c6895741138366810c52,6499c6895741138366810c52,,False,False,False,maxwe11,philh,natesuits,0.0,8.0
147,64ac3fe0a6ed416eb2876f3a,2023-07-10T17:29:04.788Z,"Griff (💜,💜)#8888",gideonro#0,for continuing to play an important leadership role in the TEC,5,13,,,,,False,False,False,maxwe11,divine_comedian,natesuits,6.0,8.0
134,64ac3db7a6ed416eb2876cde,2023-07-10T17:19:51.222Z,gideonro#0,bear100#9085,for moving forward all the work in being the TEA and TEC closer together and figuring out all the challenging bits and pieces,13,21,13.0,,6499c7b657411383668119e2,,False,False,False,r33pich33p,philh,zeptimus,8.66666666666667,8.0
113,64a3184fb0eadee60214514b,2023-07-03T18:49:51.351Z,Isaac (enti)#1546,gideonro#0,for successfully project managing the reinstatement of the TEC Covenant after the first one disappeared on IPFS.,13,13,21.0,,6499c69e5741138366810cb4,,False,False,False,r33pich33p,philh,zeptimus,11.3333333333333,8.0
120,64ac3cf5a6ed416eb2875d92,2023-07-10T17:16:37.806Z,Isaac (enti)#1546,bear100#9085,for keeping the team’s workflows organized through the implementation of agile and constantly adjusting and improving it,21,21,13.0,,648752ecf86c72ac113ff827,,False,False,False,r33pich33p,philh,zeptimus,11.3333333333333,8.0
127,64ac3d7ea6ed416eb2876ba2,2023-07-10T17:18:54.671Z,gideonro#0,Isaac (enti)#1546,for his guidance and work to advance on the TEA-TEC relationship,13,5,13.0,,,,False,False,False,r33pich33p,philh,zeptimus,10.3333333333333,8.0
4,6487520ef86c72ac113ff27b,2023-06-12T17:12:46.109Z,natesuits#4789,Marathonmind#3078,"For leading the efforts with Reputation Research Group, and iterating the plans on a continous basis to arrive in bringing out a tangible outcome.",21,13,21.0,,,,False,False,False,r33pich33p,philh,zeptimus,18.3333333333333,8.0
144,64ac3f40a6ed416eb2876ebe,2023-07-10T17:26:24.836Z,gideonro#0,bear100#9085,"for all the work his does in the background for the TEC, keeping the DAO moving forward and continuously joining a lot of different efforts from different fronts",13,13,5.0,,,,False,False,False,r33pich33p,philh,zeptimus,10.3333333333333,8.0
132,64ac3d99a6ed416eb2876c6f,2023-07-10T17:19:21.483Z,bear100#9085,gideonro#0,for doing sending out payments for round 1 TE grant recipients,21,13,,64ac3d02a6ed416eb2875f27,,,False,False,False,maxwe11,divine_comedian,natesuits,4.33333333333333,8.0
33,6499c61757411383668107c1,2023-06-26T17:08:39.117Z,Marathonmind#3078,JHennyArt#2106,For taking the responsibility with documentation within the SPI project,13,21,,,,,False,False,False,r33pich33p,divine_comedian,natesuits,11.3333333333333,8.0
9,64875279f86c72ac113ff37e,2023-06-12T17:14:33.394Z,natesuits#4789,gideonro#0,for pulling together the tasks needed to organize events coordination with the Token Engineering Academy.,13,13,21.0,,,,False,False,False,r33pich33p,philh,zeptimus,15.6666666666667,8.0
0,64875167f86c72ac113fef15,2023-06-12T17:09:59.043Z,r33pich33p#0,JHennyArt#2106,for contributing to the SPI research effect and giving valued input,21,13,,,,,False,False,False,maxwe11,philh,natesuits,11.3333333333333,8.0
1,64875194f86c72ac113fef47,2023-06-12T17:10:44.163Z,natesuits#4789,JHennyArt#2106,being very informative during twitter spaces,5,5,13.0,,,,False,False,False,r33pich33p,philh,zeptimus,7.66666666666667,8.0
58,6499c6fa57411383668116e6,2023-06-26T17:12:26.747Z,natesuits#4789,Isaac (enti)#1546,"for taking on the events project with the TEA, that's a big one for us and your commitment doesn't go without notice. I heard you wake up really early to have calls with people at different timezones",21,21,13.0,,648752eef86c72ac113ff859,,False,False,False,r33pich33p,philh,zeptimus,11.3333333333333,8.0
57,6499c6e957411383668116b4,2023-06-26T17:12:09.488Z,natesuits#4789,gideonro#0,for waking up in the middle of the night to help the Academy plan for its EthCC online events.,21,13,13.0,,,,False,False,False,r33pich33p,philh,zeptimus,15.6666666666667,8.0
24,64875495f86c72ac11401436,2023-06-12T17:23:33.115Z,gideonro#0,Marathonmind#3078,for working on TEA merger,13,13,21.0,,,,False,False,False,r33pich33p,philh,zeptimus,15.6666666666667,8.0
52,6499c6c057411383668115ef,2023-06-26T17:11:28.896Z,"Griff (💜,💜)#8888",bear100#9085,for their incredible work pulling together the Optimism growth grant application,13,21,,6499c64d5741138366810877,6499c64d5741138366810877,,False,False,False,maxwe11,divine_comedian,natesuits,0.0,8.0
70,6499c76857411383668118d8,2023-06-26T17:14:16.227Z,Isaac (enti)#1546,natesuits#4789,for all the work you put into planning and running our sprints/meetings and displaying true leadership in so many areas!,21,21,13.0,,648752ecf86c72ac113ff827,,False,False,False,r33pich33p,philh,zeptimus,11.3333333333333,8.0
49,6499c6b15741138366810d4a,2023-06-26T17:11:13.302Z,0xr3x,Isaac (enti)#1546,"for his work and support, a hero behind the curtains 🫡",5,8,13.0,6499c6a15741138366810d18,,,False,False,False,maxwe11,philh,zeptimus,7.0,8.0
19,6487535bf86c72ac11400608,2023-06-12T17:18:19.459Z,r33pich33p#0,Marathonmind#3078,For all the inputs in directing the Reputation Open research Group,13,21,,,,,False,False,False,maxwe11,philh,natesuits,11.3333333333333,8.0
47,6499c69f5741138366810ce6,2023-06-26T17:10:55.383Z,Isaac (enti)#1546,JHennyArt#2106,For the amazing work he has done with how the team tackles projects,13,13,21.0,,,,False,False,False,r33pich33p,philh,zeptimus,15.6666666666667,8.0
46,6499c69e5741138366810cb4,2023-06-26T17:10:54.063Z,Isaac (enti)#1546,gideonro#0,"for being relentless in figuring out how to bring the TEC Community Covenant back from the land of disappeared docs. That includes putting up a Tao vote to approve the new location. Same covenant, just a new IPFS location that is now visible to the community again.",21,13,21.0,,,,False,False,False,r33pich33p,philh,zeptimus,18.3333333333333,8.0
14,648752cdf86c72ac113ff458,2023-06-12T17:15:57.894Z,Marathonmind#3078,natesuits#4789,for all the research he has been putting into the design of Reputation Systems.  Truly becoming an expert in this area.,21,13,,,,,False,False,False,r33pich33p,divine_comedian,natesuits,11.3333333333333,8.0
13,648752bcf86c72ac113ff426,2023-06-12T17:15:40.966Z,akrtws#4246,Isaac (enti)#1546,for being able to make a full day of TE happen directly at ETHCC,13,21,,,,,False,False,False,maxwe11,philh,natesuits,11.3333333333333,8.0
