USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
r-x-x#8344,0x1409a9ef3450d5d50aad004f417436e772fbf8fc,47.18417893719455,1.592977160958904,27.0,2.461107333333333,51.238263431486786
mateodaza#3156,0x00d18ca9782be1caef611017c2fbc1a39779a57c,27.555968358242737,0.0,0.0,0.0,27.555968358242737
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,15.486743117401549,0.0,0.0,2.461107333333333,17.947850450734883
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,15.996566768802893,0.0,0.0,0.0,15.996566768802893
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,14.482390524140895,0.0,0.0,0.0,14.482390524140895
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,13.72275328355289,0.0,0.0,0.0,13.72275328355289
bear100#9085,0x47a5ba5be900fc22ad31bec4c1ff54df8e67cd70,11.895885199364734,0.0,0.0,0.0,11.895885199364734
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,9.049369812373888,0.0,0.0,0.0,9.049369812373888
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,4.928295296879676,2.3599661643835614,40.0,0.0,7.288261461263238
durgadas#9280,0xff6d6a7718a234a84f740480dbb07f6c09cf1cd5,6.02441614739257,0.0,0.0,0.0,6.02441614739257
ygg_anderson#4998,0x763d7d362b59aea3858a92a302e18cd41b1252d4,5.9054572953989215,0.0,0.0,0.0,5.9054572953989215
Rodricast#1415,missing user address,5.557077800274669,0.0,0.0,0.0,5.557077800274669
Maxwe11#7157,0x3f20a6fe04b3a4b37bbbbea826ae23be56baed74,2.6340888655736197,0.0,0.0,2.461107333333333,5.095196198906953
Tamarandom#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,4.233235718802508,0.0,0.0,0.0,4.233235718802508
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,4.053098028640699,0.0,0.0,0.0,4.053098028640699
WaKa#6616,missing user address,3.56876555980942,0.0,0.0,0.0,3.56876555980942
paul2#3057,0x809c9f8dd8ca93a41c3adca4972fa234c28f7714,3.0164566041246292,0.0,0.0,0.0,3.0164566041246292
Kris Paruch#0738,missing user address,2.9739712998411836,0.0,0.0,0.0,2.9739712998411836
r33pich33p#6906,0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,0.0,2.831959397260274,48.0,0.0,2.831959397260274
BiancaGadelha#2667,0x1375847014ba64517210cbfe185808232cf45d4a,2.761544778423956,0.0,0.0,0.0,2.761544778423956
miguelb#5176,0x7311b7bf2f004b8070efaf4a130348eeb18ef369,0.0,2.654961934931507,45.0,0.0,2.654961934931507
pat.zip (TE Academy)#5266,0x9f6b969ee3f9c2b0a528b3029049e34bbd4bdb49,0.0,2.536963626712329,43.0,0.0,2.536963626712329
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,2.2517211270226105,0.0,0.0,0.0,2.2517211270226105
streamerd#5565,0xed2ef70e8b1ebf95bdfd7ba692454143b2a8263b,2.2092358227391653,0.0,0.0,0.0,2.2092358227391653
happtivist#9998,missing user address,2.124265214172274,0.0,0.0,0.0,2.124265214172274
ddan#2489,0x94860ea6872d863e91f3ce3f8cf574ef0859620b,2.1157681533155848,0.0,0.0,0.0,2.1157681533155848
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,0.0,2.0649703938356163,35.0,0.0,2.0649703938356163
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,1.8693533884716012,0.0,0.0,0.0,1.8693533884716012
hanners717#2022,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,0.0,1.7699746232876712,30.0,0.0,1.7699746232876712
solsista#5370,0x949bba9f1c13f2461835366aebcb53c852dd4308,1.5719562584874829,0.0,0.0,0.0,1.5719562584874829
shawn#7046,0xc68e8827fc1dd3b2bc94ca8b0228268f16dd6cf6,0.0,1.415979698630137,24.0,0.0,1.415979698630137
Active Inference Institute#3629,0xefcdc3a4164846b7e39c4708a7c816f4459f26bf,1.3595297370702555,0.0,0.0,0.0,1.3595297370702555
withinthevacuum#2626,0x405bb3cdf23833bb27bad6629b7cd4f01688235f,1.147103215653028,0.0,0.0,0.0,1.147103215653028
Dhruv#9739,missing user address,1.147103215653028,0.0,0.0,0.0,1.147103215653028
Letty#5399,0x66d9dfddc3ad45d6383d5b9e9354f60bc9d16a8e,1.147103215653028,0.0,0.0,0.0,1.147103215653028
akrtws (TE Academy)#4246,0xa26d6aeb775a9528c012b748ace66e3b0fd574ce,1.147103215653028,0.0,0.0,0.0,1.147103215653028
SatoriD#2945,0xee9f5ab4faecbe30012f675bb938031bc51bb49b,1.1046179113695827,0.0,0.0,0.0,1.1046179113695827
AriKarma#1444,missing user address,1.0196473028026916,0.0,0.0,0.0,1.0196473028026916
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,0.2549118257006729,0.0,0.0,0.0,0.2549118257006729
