USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,125.2388245903592,0.0,0.0,7.035,132.2738245903592
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,76.5038743598033,22.208529411764705,115.0,0.0,98.712403771568
mattyjee#8621,0x182312c44a219fd492f3ae177d11120a3ccd2ef3,88.69048476289325,0.0,0.0,0.0,88.69048476289325
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,82.60579809770124,0.0,0.0,0.0,82.60579809770124
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,71.05695938473058,0.0,0.0,7.035,78.09195938473057
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,64.54134590189038,0.0,0.0,0.0,64.54134590189038
Nebs#2035,0x16e26789b4052815d450043a637b368bfb3ea63a,62.07069881404094,0.0,0.0,0.0,62.07069881404094
r-x-x#8344,0x1409a9ef3450d5d50aad004f417436e772fbf8fc,59.772422453250755,0.0,0.0,0.0,59.772422453250755
iviangita#3204,0xa3fcc4d905f381c5e9392207bf7918ef01b1ba44,58.69797825458133,0.0,0.0,0.0,58.69797825458133
bear100#9085,0x47a5ba5be900fc22ad31bec4c1ff54df8e67cd70,37.346990862840514,21.049823529411764,109.0,0.0,58.39681439225228
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,58.037223800854164,0.0,0.0,0.0,58.037223800854164
Mert Ozd#6679,0x9690a9e92edadd9a4ff64da25eb6ad60791c37ff,57.841870310187,0.0,0.0,0.0,57.841870310187
angieberry.eth#9822,0xc163041d404e7657530491577665e40da84c9bd7,48.55108812169267,0.0,0.0,0.0,48.55108812169267
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,40.26580184104405,0.0,0.0,7.035,47.30080184104405
Tamarandom#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,46.344742815334094,0.0,0.0,0.0,46.344742815334094
zhiwei#1356,0x1f83a7b86480e6142a85558ef6999f6091041906,44.62103554474145,0.0,0.0,0.0,44.62103554474145
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,33.3250072314577,0.0,0.0,7.035,40.3600072314577
Griff 🔥AFK till Sept 15🔥#8888,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,40.04746558676898,0.0,0.0,0.0,40.04746558676898
BiancaGadelha#2667,0x1375847014ba64517210cbfe185808232cf45d4a,34.6350247571081,0.0,0.0,0.0,34.6350247571081
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,33.61229177655646,0.0,0.0,0.0,33.61229177655646
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,30.76817478007861,0.0,0.0,0.0,30.76817478007861
pat.zip (TE Academy)#5266,0x9f6b969ee3f9c2b0a528b3029049e34bbd4bdb49,6.32025999217301,22.01541176470588,114.0,0.0,28.33567175687889
gritty67#0518,missing user address,27.722958602031614,0.0,0.0,0.0,27.722958602031614
JeffEmmett#7202,0x778549eb292ac98a96a05e122967f22efa003707,27.493130965952595,0.0,0.0,0.0,27.493130965952595
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,25.66025556822242,0.0,0.0,0.0,25.66025556822242
akrtws (TE Academy)#4246,0x852b8763ecb27beddc190d1792029bc17fd5439a,25.281039968692042,0.0,0.0,0.0,25.281039968692042
nic#9212,0x88b353202e61fffef56bbfbc2748839e7c707e9f,25.091432168926854,0.0,0.0,0.0,25.091432168926854
SatoriD#2945,0xee9f5ab4faecbe30012f675bb938031bc51bb49b,23.5573326980994,0.0,0.0,0.0,23.5573326980994
hanners717#2022,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,0.0,23.174117647058825,120.0,0.0,23.174117647058825
teaci#6108,0x1be3505328880f1f204c664d430a9d2817d9d4cc,0.0,23.174117647058825,120.0,0.0,23.174117647058825
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,3.1601299960865052,19.697999999999997,102.0,0.0,22.858129996086504
mateodaza#3156,0x00d18ca9782be1caef611017c2fbc1a39779a57c,14.553835054703848,0.0,0.0,7.035,21.58883505470385
alantv#0964,0x1e655feec2767b4c6409ccffa76d7560da11f2cb,20.16737506593388,0.0,0.0,0.0,20.16737506593388
Mount Manu#3530,0xa2ef65aececb83cd1bd3579a8669779099317952,19.535349066716577,0.0,0.0,0.0,19.535349066716577
Davide | ValueUnbanking#1449,0xf1458cd0973528b4b4d7331c163fb52cdb11028c,19.535349066716577,0.0,0.0,0.0,19.535349066716577
Marcelo A. Silva#6040,0x16204069922fc4242fbbc5c664970c9601015865,15.513365435333753,0.0,0.0,0.0,15.513365435333753
karmaticacid | AFK til Sept 12#1218,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,14.553835054703848,0.0,0.0,0.0,14.553835054703848
ygg_anderson#4998,0x763d7d362b59aea3858a92a302e18cd41b1252d4,13.646015892191727,0.0,0.0,0.0,13.646015892191727
hz#8826,0xc19a8a1e9f2059138a3d11a7335fd215694e088a,13.025481274778379,0.0,0.0,0.0,13.025481274778379
durgadas#9280,0xff6d6a7718a234a84f740480dbb07f6c09cf1cd5,12.20959316669786,0.0,0.0,0.0,12.20959316669786
