USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,317.1556392666448,21.11500711237553,211.0,15.075,353.3456463790203
Vyvy-vi#5040,0x2fa130927814b590623031e846f059df9554fdde,229.04851480015898,0.0,0.0,0.0,229.04851480015898
Tamarandom#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,203.98490435624063,22.71614509246088,227.0,0.0,226.70104944870153
Mount Manu#3530,0xa2ef65aececb83cd1bd3579a8669779099317952,179.55272934630472,23.81692745376956,238.0,0.0,203.36965680007427
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,132.6889668400408,23.516714082503555,235.0,15.075,171.28068092254432
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,168.3619429420608,0.0,0.0,0.0,168.3619429420608
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,133.22037289834287,0.0,0.0,0.0,133.22037289834287
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,110.4449344231135,1.3009246088193456,13.0,15.075,126.82085903193284
mattyjee#8621,0x182312c44a219fd492f3ae177d11120a3ccd2ef3,121.57945430353719,0.0,0.0,0.0,121.57945430353719
Griff 🔥AFK till Sept 15🔥#8888,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,117.16565810163986,0.0,0.0,0.0,117.16565810163986
liviade#1387,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,89.97642342451316,23.116429587482216,231.0,0.0,113.09285301199537
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,87.394415164763,0.0,0.0,15.075,102.469415164763
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,67.60110245200534,23.41664295874822,234.0,0.0,91.01774541075355
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,89.97017158853312,0.0,0.0,0.0,89.97017158853312
boonjue.eth#7124,0xef0391ccbebf15fc84334d9630255093754cdaab,55.647592058198406,21.715433854907538,217.0,0.0,77.36302591310594
iviangita#3204,0xa3fcc4d905f381c5e9392207bf7918ef01b1ba44,68.11375300236735,0.0,0.0,0.0,68.11375300236735
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,44.11920651103316,22.415931721194877,224.0,0.0,66.53513823222804
SatoriD#2945,0xee9f5ab4faecbe30012f675bb938031bc51bb49b,62.69341120768607,0.0,0.0,0.0,62.69341120768607
zhiwei#1356,0x1f83a7b86480e6142a85558ef6999f6091041906,61.85566518636278,0.0,0.0,0.0,61.85566518636278
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,61.2742444402205,0.0,0.0,0.0,61.2742444402205
nic#9212,0x88b353202e61fffef56bbfbc2748839e7c707e9f,59.236145910732496,0.0,0.0,0.0,59.236145910732496
bends#3537,0x1e975f53956d644868f3ea25690b1bbeda658565,54.04712204731213,0.0,0.0,0.0,54.04712204731213
Nebs#2035,0x16e26789b4052815d450043a637b368bfb3ea63a,52.67796996768676,0.0,0.0,0.0,52.67796996768676
Leen#8610,0xf9903c5d11e8f4bfebcf02747d53319e9c4a10c6,49.00189041143233,0.0,0.0,0.0,49.00189041143233
akrtws (TE Academy)#4246,0x852b8763ecb27beddc190d1792029bc17fd5439a,48.60802474469078,0.0,0.0,0.0,48.60802474469078
Mert Ozd#6679,0x9690a9e92edadd9a4ff64da25eb6ad60791c37ff,48.0015966546284,0.0,0.0,0.0,48.0015966546284
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,47.689004855627175,0.0,0.0,0.0,47.689004855627175
bear100#9085,0x47a5ba5be900fc22ad31bec4c1ff54df8e67cd70,46.08228300876087,0.0,0.0,0.0,46.08228300876087
pat.zip (TE Academy)#5266,0x9f6b969ee3f9c2b0a528b3029049e34bbd4bdb49,17.505140744068704,20.41450924608819,204.0,0.0,37.9196499901569
teresacd#7426,0x1f9e7984eddb135ab6d6f354e229970bb332dcc4,36.72953638264416,0.0,0.0,0.0,36.72953638264416
Jeremy&TheGospelOfChange#8201,0xca63608615de005339652c0eca93c5836eb0c2bd,32.19695529712637,0.0,0.0,0.0,32.19695529712637
EFRA#7972,0x438cddcc8e6f0e0e18ce33f6b5a8ffcfab5a999c,30.715270169860556,0.0,0.0,0.0,30.715270169860556
lee0007#8152,0x3e31155a1c17c9f85e74828447aec412090a4622,4.845172884519016,23.916998577524893,239.0,0.0,28.76217146204391
Letty#5399,0x66d9dfddc3ad45d6383d5b9e9354f60bc9d16a8e,28.602149608612258,0.0,0.0,0.0,28.602149608612258
Mike Brunt#0745,0x457ea659aaabd496550264c6d9d6351666f2fb4b,27.508078312107966,0.0,0.0,0.0,27.508078312107966
karmaticacid | AFK til Sept 12#1218,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,27.351782412607356,0.0,0.0,0.0,27.351782412607356
angieberry.eth#9822,0xc163041d404e7657530491577665e40da84c9bd7,27.189234677126713,0.0,0.0,0.0,27.189234677126713
xm3van#0929,missing user address,24.538456221596313,0.0,0.0,0.0,24.538456221596313
Usua◎ Silver#2618,0x914c0e63f98a091e74b7c5e78993bb8de735ae74,0.0,24.017069701280224,240.0,0.0,24.017069701280224
teaci#6108,0x1be3505328880f1f204c664d430a9d2817d9d4cc,0.0,23.716856330014224,237.0,0.0,23.716856330014224
