USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,113.67176159129153,0.0,0.0,0.0,113.67176159129153
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,112.61676030321799,0.0,0.0,0.0,112.61676030321799
Irem#3362,0x55e44dde847a63a00df5ef9d2396d845405648b7,111.17307433006474,0.0,0.0,0.0,111.17307433006474
r-x-x#8344,0x1409a9ef3450d5d50aad004f417436e772fbf8fc,92.43291987086378,0.0,0.0,0.0,92.43291987086378
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,80.74461612668067,0.0,0.0,11.256,92.00061612668067
Mount Manu#3530,0xa2ef65aececb83cd1bd3579a8669779099317952,74.72000350794495,11.091885369532429,56.0,0.0,85.81188887747739
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,83.17852260706084,0.0,0.0,0.0,83.17852260706084
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,82.04948614087688,0.0,0.0,0.0,82.04948614087688
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,57.95103566593402,22.579909502262442,114.0,0.0,80.53094516819647
mateodaza#3156,0x00d18ca9782be1caef611017c2fbc1a39779a57c,62.30985677718521,0.0,0.0,11.256,73.56585677718522
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,39.17386361767785,0.0,0.0,11.256,50.42986361767785
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,39.099828439567425,0.0,0.0,11.256,50.355828439567425
richa#0775,0xc534a543754e7b2c35bc3735ba4efd27b875c039,48.076593785456275,0.0,0.0,0.0,48.076593785456275
miguelb#5176,0x7311b7bf2f004b8070efaf4a130348eeb18ef369,24.82029346151949,22.38184012066365,113.0,0.0,47.20213358218314
Tamarandom#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,46.27198631901471,0.0,0.0,0.0,46.27198631901471
pat.zip (TE Academy)#5266,0x9f6b969ee3f9c2b0a528b3029049e34bbd4bdb49,39.56254830275757,0.0,0.0,0.0,39.56254830275757
BiancaGadelha#2667,0x1375847014ba64517210cbfe185808232cf45d4a,39.3311883711625,0.0,0.0,0.0,39.3311883711625
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,37.24894898680684,0.0,0.0,0.0,37.24894898680684
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,24.376082392856947,10.299607843137254,52.0,0.0,34.6756902359942
ddan#2489,0x94860ea6872d863e91f3ce3f8cf574ef0859620b,32.45517120415691,0.0,0.0,0.0,32.45517120415691
Costa#7828,0x741670c5085da689944faa9543e9ab610a00a06d,32.15903049171522,0.0,0.0,0.0,32.15903049171522
