index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DUPLICATE ID 4,DISMISSED 1,DISMISSED 2,DISMISSED 3,DISMISSED 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
109,633f18136a25cb799b40931e,2022-10-06T18:01:55.384Z,divine_comedian#5493,Juankbell#7458,for coming to colombia for Devcon! :),5.0,144,13,1.0,,,,,False,False,False,False,PhilH#1102,Maxwe11#7157,tigeroid#2951,eduardovegap#0422,40.75,143.0
110,633f18146a25cb799b409325,2022-10-06T18:01:56.092Z,"Griff (💜,💜)#8888",Juankbell#7458,for coming to colombia for Devcon! :),3.0,144,8,1.0,,,,,False,False,False,False,acidlazzer#5796,Maxwe11#7157,tigeroid#2951,eduardovegap#0422,39.0,143.0
112,633f18166a25cb799b409333,2022-10-06T18:01:58.345Z,"sem(🌸,🐝)#0161",Juankbell#7458,for coming to colombia for Devcon! :),3.0,144,8,21.0,,,,,False,False,False,False,acidlazzer#5796,Maxwe11#7157,tigeroid#2951,divine_comedian#5493,44.0,141.0
130,633f1bfc6a25cb799b4093eb,2022-10-06T18:18:36.074Z,WhyldWanderer#7002,Juankbell#7458,for coming to Colombia and having her Bday while being here! :D,5.0,144,13,5.0,,,,,False,False,False,False,PhilH#1102,Maxwe11#7157,tigeroid#2951,eduardovegap#0422,41.75,139.0
113,633f18166a25cb799b40933a,2022-10-06T18:01:58.797Z,chuygarcia.eth#6692,Juankbell#7458,for coming to colombia for Devcon! :),5.0,144,8,5.0,,,,,False,False,False,False,PhilH#1102,Maxwe11#7157,tigeroid#2951,eduardovegap#0422,40.5,139.0
105,633f17e56a25cb799b4092fa,2022-10-06T18:01:09.564Z,GideonRo#3175,Juankbell#7458,for their active participation and leadership in the TEC,13.0,3,13,89.0,,,,,False,False,False,False,PhilH#1102,lee0007#8152,tigeroid#2951,divine_comedian#5493,29.5,86.0
136,634033576a25cb799b40944b,2022-10-07T14:10:31.607Z,GideonRo#3175,liviade#1387,for the initiative he is taking in so many fronts to improve the TEC,8.0,3,8,89.0,,,,633f17e56a25cb799b4092fa,False,False,False,False,PhilH#1102,lee0007#8152,tigeroid#2951,divine_comedian#5493,6.97,86.0
12,6332dec058d50ebc881b313e,2022-09-27T11:30:08.146Z,jh#4856,Zeptimus#3359,"keep supporting with code to pull out the data for the abc advance page, this time with code for reserve and total supply 😀",8.0,21,89,13.0,,,,,False,False,False,False,acidlazzer#5796,Maxwe11#7157,Zeptimus#3359,eduardovegap#0422,32.75,81.0
91,633cdc9e6a25cb799b40924b,2022-10-05T01:23:42.803Z,itsyaboi#2591,acidlazzer#5796,for the amazing work he is doing with animation and design for the quantifier video,5.0,13,13,55.0,,,,,False,False,False,False,acidlazzer#5796,Maxwe11#7157,Zeptimus#3359,divine_comedian#5493,21.5,50.0
117,633f18746a25cb799b409377,2022-10-06T18:03:32.264Z,r-x-x#8344,GideonRo#3175,for all the great analysis that he is doing around compensation.,5.0,8,55,8.0,,633c3fac6a25cb799b4091f1,633c3fac6a25cb799b4091f1,,False,False,False,False,acidlazzer#5796,lee0007#8152,Zeptimus#3359,eduardovegap#0422,4.83,50.0
88,633ca1fd6a25cb799b40921e,2022-10-04T21:13:33.050Z,r-x-x#8344,enti#1546,"for the Praise Analysis doc he shared with all of us, looking super good so far and already inciting some good conversations",8.0,8,55,21.0,,633c3fac6a25cb799b4091f1,633c3fac6a25cb799b4091f1,,False,False,False,False,acidlazzer#5796,lee0007#8152,Zeptimus#3359,eduardovegap#0422,8.82,47.0
17,63339aa458d50ebc881b3188,2022-09-28T00:51:48.140Z,alantv#0964,acidlazzer#5796,"for all the amazing you guys are going with the quantifier video, finally we have a good workflow ❤️‍🩹💖",8.0,21,55,34.0,,,,,False,False,False,False,acidlazzer#5796,Maxwe11#7157,Zeptimus#3359,divine_comedian#5493,29.5,47.0
