USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
r-x-x#8344,0x1409a9ef3450d5d50aad004f417436e772fbf8fc,222.48159645232815,0.0,0.0,0.0,222.48159645232815
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,86.44046821017892,10.323144424131627,43.0,0.0,96.76361263431055
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,72.44830608982622,0.0,0.0,0.0,72.44830608982622
jh#4856,0x8fdc1f4191a1d6b35117e475ccf6ad1fb4485248,70.89362140978703,0.0,0.0,0.0,70.89362140978703
alantv#0964,0x1e655feec2767b4c6409ccffa76d7560da11f2cb,67.16237817769297,0.0,0.0,0.0,67.16237817769297
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,45.707729593152166,9.602925045703838,40.0,11.256,66.56665463885601
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,43.54360851853761,22.80694698354662,95.0,0.0,66.35055550208423
miguelb#5176,0x7311b7bf2f004b8070efaf4a130348eeb18ef369,60.73220234105089,0.0,0.0,0.0,60.73220234105089
itsyaboi#2591,0xf4d58d9afee8a9851cd42b84ce2204604967ebe4,60.0108286495127,0.0,0.0,0.0,60.0108286495127
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,58.72976847316042,0.0,0.0,0.0,58.72976847316042
"sem(🌸,🐝)#0161",0x970f31ffc1429c75b0bc56c42e92a58198e858cf,54.724900737379464,0.0,0.0,0.0,54.724900737379464
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,42.28742329706595,0.0,0.0,11.256,53.54342329706595
WhyldWanderer#7002,0xed8db37778804a913670d9367aaf4f043aad938b,51.92646831330892,0.0,0.0,0.0,51.92646831330892
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,51.61553137730108,0.0,0.0,0.0,51.61553137730108
"Griff (💜,💜)#8888",0x839395e20bbb182fa440d08f850e6c7a8f6f0780,48.50616201722271,0.0,0.0,0.0,48.50616201722271
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,36.06868457690919,0.0,0.0,11.256,47.32468457690919
stef#9877,0xb1a1225bcf9408f4a8c980f1858734ecb0d537b9,46.727602743257876,0.0,0.0,0.0,46.727602743257876
mateodaza#3156,0x00d18ca9782be1caef611017c2fbc1a39779a57c,32.648378280822975,0.0,0.0,11.256,43.904378280822975
BiancaGadelha#2667,0x1375847014ba64517210cbfe185808232cf45d4a,39.79992780900324,0.0,0.0,0.0,39.79992780900324
bear100#9085,0x47a5ba5be900fc22ad31bec4c1ff54df8e67cd70,30.160882792760273,0.0,0.0,0.0,30.160882792760273
withinthevacuum#2626,0x405bb3cdf23833bb27bad6629b7cd4f01688235f,29.849945856752434,0.0,0.0,0.0,29.849945856752434
Irem#3362,0x55e44dde847a63a00df5ef9d2396d845405648b7,29.849945856752434,0.0,0.0,0.0,29.849945856752434
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,28.295261176713243,0.0,0.0,0.0,28.295261176713243
Tamarandom#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,27.67338730469757,0.0,0.0,0.0,27.67338730469757
bdegraf#7201,missing user address,27.673387304697567,0.0,0.0,0.0,27.673387304697567
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,26.740576496674052,0.0,0.0,0.0,26.740576496674052
durgadas#9280,0xff6d6a7718a234a84f740480dbb07f6c09cf1cd5,23.631207136595677,0.0,0.0,0.0,23.631207136595677
drllau#2628,0x590d24003d5ec516502db08e01421ba56a5cd611,23.631207136595673,0.0,0.0,0.0,23.631207136595673
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,0.0,23.04702010968921,96.0,0.0,23.04702010968921
tigeroid#2951,0xd3898129d4acb0f8039b1b9d6367b236f1e6100f,0.0,23.04702010968921,96.0,0.0,23.04702010968921
