"ID","DATE","TO USER ACCOUNT","TO ETH ADDRESS","FROM USER ACCOUNT","FROM ETH ADDRESS","REASON","SOURCE ID","SOURCE NAME","SCORE 1","SCORE 2","SCORE 3","DUPLICATE ID 1","DUPLICATE ID 2","DUPLICATE ID 3","DISMISSED 1","DISMISSED 2","DISMISSED 3","QUANTIFIER 1 USERNAME","QUANTIFIER 1 ETH ADDRESS","QUANTIFIER 2 USERNAME","QUANTIFIER 2 ETH ADDRESS","QUANTIFIER 3 USERNAME","QUANTIFIER 3 ETH ADDRESS","AVG SCORE"
"621f79e143b89009366c874d","2021-07-31T22:00:00.000Z","pab🐝🐙#6151",,"Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for devoting 20 minutes to going through our Commons configuration dashboard and providing valuable feedback on how to make it better!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,8,5,,,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",5
"621f79e143b89009366c874e","2021-08-01T22:00:00.000Z","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","griff (💜, 💜)#8888",,"for taking on user testing with such gusto!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,8,13,,,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",8
"621f79e143b89009366c874f","2021-08-01T22:00:00.000Z","Vitor Marthendal#0090",,"griff (💜, 💜)#8888",,"for hacking with me in Sunday into the night on the python backend for the dashboard it's looking amazing!!!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,34,8,,,,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","kristofer#1475","0xa32aECda752cF4EF89956e83d60C04835d4FA867",18
"621f79e143b89009366c8750","2021-08-01T22:00:00.000Z","Nuggan#5183","0x0Bf920dfE6D36829aB5b0e153857D4CA689E46fB","griff (💜, 💜)#8888",,"for hacking with me in Sunday into the night on the python backend for the dashboard it's looking amazing!!!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",55,13,21,,,,false,false,false,"Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565",29
"621f79e143b89009366c8751","2021-08-01T22:00:00.000Z","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","griff (💜, 💜)#8888",,"for the awesome work on the film prototypes... omg it's going to be so cool to educate the TE Commons community and many communities to come!!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",21,5,21,,,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",15
"621f79e143b89009366c8752","2021-08-01T22:00:00.000Z","markop#2007",,"griff (💜, 💜)#8888",,"for the awesome work on the film prototypes... omg it's going to be so cool to educate the TE Commons community and many communities to come!!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",21,34,34,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74",29
"621f79e143b89009366c8753","2021-08-01T22:00:00.000Z","iviangita#3204",,"Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for joining the transparency call and participate with great feedback!!⚡","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",21,1,3,,,,false,false,false,"innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",8
"621f79e143b89009366c8754","2021-08-01T22:00:00.000Z","Juankbell#7458",,"Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for joining the transparency call and participate with great feedback!!⚡","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,5,3,,,,false,false,false,"eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","kristofer#1475","0xa32aECda752cF4EF89956e83d60C04835d4FA867",3
"621f79e143b89009366c8755","2021-08-01T22:00:00.000Z","Dan Knobelsdorf#326",,"Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for joining the transparency call and participate with great feedback!!⚡","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,3,1,,,,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",3
"621f79e143b89009366c8756","2021-08-01T22:00:00.000Z","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for joining the transparency call and participate with great feedback!!⚡","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,1,,,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",2
"621f79e143b89009366c8757","2021-08-01T22:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for joining the transparency call and participate with great feedback!!⚡","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,5,8,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",4
"621f79e143b89009366c8758","2021-08-01T22:00:00.000Z","griff (💜, 💜)#8888",,"liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","for sharing relevant resources in Soft Gov! 🙌","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,5,13,,,,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",7
"621f79e143b89009366c8759","2021-08-01T22:00:00.000Z","griff (💜, 💜)#8888",,"iviangita#3204",,"for the latest Hatch memes! Very useful in our Twitter content 🙏🏼 😊","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,3,8,,,,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",4
"621f79e143b89009366c875a","2021-08-01T22:00:00.000Z","Kris#8703",,"iviangita#3204",,"for the latest Hatch memes! Very useful in our Twitter content 🙏🏼 😊","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,3,13,,,,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74",8
"621f79e143b89009366c875b","2021-08-01T22:00:00.000Z","OddName#8763",,"griff (💜, 💜)#8888",,"for writing about the TEC in a french book! Wow!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,21,13,,,,false,false,false,"eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","kristofer#1475","0xa32aECda752cF4EF89956e83d60C04835d4FA867",14
"621f79e143b89009366c875c","2021-08-01T22:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","for his help with the administration of the TEC YouTube channel 😋","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,8,8,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",8
"621f79e143b89009366c875d","2021-08-01T22:00:00.000Z","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","for update our thumbnail on youtube i logged ik now and its looking great!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,3,3,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",6
"621f79e143b89009366c875e","2021-08-02T22:00:00.000Z","anna-marie#8824",,"liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","for sharing her constructive criticism and helping so much to identify points that need to be improved in our org dev 🙏","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,13,5,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",10
"621f79e143b89009366c875f","2021-08-02T22:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","for taking the leadership on improving our communication and coherence of the advice process","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,5,55,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",24
"621f79e143b89009366c8760","2021-08-02T22:00:00.000Z","santigs#9769",,"griff (💜, 💜)#8888",,"for minting the NFTs and pushing forward the idea... these look so cool: https://v2.unique.one/token/3f17bd14-4d1d-4f87-a039-952f8b024d25/0xc9D1B08bdD82B0a0E59Bd8675CF4Ef880E5e11db","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",34,5,8,,,,false,false,false,"innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",15
"621f79e143b89009366c8761","2021-08-02T22:00:00.000Z","santigs#9769",,"griff (💜, 💜)#8888",,"for helping to make the NFTs happen for the hatch","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,5,3,"621f79e143b89009366c8760",,"621f79e143b89009366c8760",false,false,false,"innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",2
"621f79e143b89009366c8762","2021-08-02T22:00:00.000Z","sem  🐝#0161",,"griff (💜, 💜)#8888",,"for helping to make the NFTs happen for the hatch","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",55,21,34,,,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",36
"621f79e143b89009366c8763","2021-08-02T22:00:00.000Z","fabiomendes#4802",,"griff (💜, 💜)#8888",,"for helping to make the NFTs happen for the hatch","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,3,21,,,,false,false,false,"Sha#6179","0x46D79ec988A2f603477e81Ff2C0C7EDeF3901145","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74",12
"621f79e143b89009366c8764","2021-08-02T22:00:00.000Z","Kris#8703",,"griff (💜, 💜)#8888",,"for helping to make the NFTs happen for the hatch","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,5,21,,,,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74",11
"621f79e143b89009366c8765","2021-08-02T22:00:00.000Z","geleeroyale#3228",,"griff (💜, 💜)#8888",,"for helping to make the NFTs happen for the hatch","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,34,13,,,,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74",20
"621f79e143b89009366c8766","2021-08-02T22:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","griff (💜, 💜)#8888",,"for testing the hatch in an emergency spot","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",21,21,34,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",25
"621f79e143b89009366c8767","2021-08-02T22:00:00.000Z","sem  🐝#0161",,"griff (💜, 💜)#8888",,"for being so responsive on maintaining the xDai RPCs","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",13,8,21,,,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",14
"621f79e143b89009366c8768","2021-08-02T22:00:00.000Z","elessar.eth#7945",,"sem  🐝#0161",,"for helping as well in the NFT page","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,3,8,"621f79e143b89009366c87b1",,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74",5
"621f79e143b89009366c8769","2021-08-02T22:00:00.000Z","chuygarcia.eth#6692",,"chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,8,,,,false,false,false,"eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74",3
"621f79e143b89009366c876a","2021-08-02T22:00:00.000Z","iviangita#3204",,"chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",1
"621f79e143b89009366c876b","2021-08-02T22:00:00.000Z","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,1,1,,,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",1
"621f79e143b89009366c876c","2021-08-02T22:00:00.000Z","natesuits#4789",,"chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",1
"621f79e143b89009366c876d","2021-08-02T22:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,5,3,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",3
"621f79e143b89009366c876e","2021-08-02T22:00:00.000Z","eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","kristofer#1475","0xa32aECda752cF4EF89956e83d60C04835d4FA867",1
"621f79e143b89009366c876f","2021-08-02T22:00:00.000Z","Dan Knobelsdorf#326",,"chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Vyvy-vi#5040","0x2fA130927814B590623031e846f059df9554FdDe","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",1
"621f79e143b89009366c8770","2021-08-02T22:00:00.000Z","David (please DYOR...)#4116",,"chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"teaci#6108","0x1bE3505328880F1f204c664d430a9d2817d9D4cc","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","kristofer#1475","0xa32aECda752cF4EF89956e83d60C04835d4FA867",1
"621f79e143b89009366c8771","2021-08-02T22:00:00.000Z","santigs#9769",,"chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,5,1,,,,false,false,false,"innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","enti#1546","0x6897aBe0fD62B589260784B21F4ca3F78A0D8017",2
"621f79e143b89009366c8772","2021-08-02T22:00:00.000Z","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","chuygarcia.eth#6692",,"for attending the comms weekly wg, missed all of you tons 🥲","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",1,1,1,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Tam2140#9361","0xcf79C7EaEC5BDC1A9e32D099C5D6BdF67E4cF6e8","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2",1
"621f79e143b89009366c8773","2021-08-02T22:00:00.000Z","markop#2007",,"santigs#9769",,"for helping with the Hatch NFT page design","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,34,21,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","Usua◎ Silver#2618","0x914C0E63F98a091e74b7c5e78993bB8de735aE74",21
"621f79e143b89009366c8774","2021-08-02T22:00:00.000Z","Zeptimus#3359","0xaa79B87DC8B046A5E4f7D03F1562D7fe5BF98737","iviangita#3204",,"for creating the Hatch tutorial and bridge videos 🙌","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",21,144,21,,,,false,false,false,"AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",62
"621f79e143b89009366c8775","2021-08-03T22:00:00.000Z","Suga#8514",,"iviangita#3204",,"for the latest TEC News","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,3,3,,"621f79e143b89009366c8787",,false,false,false,"eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","tigeroid#2951","0xd3898129d4acb0F8039b1B9D6367B236F1E6100f","Mettodo#7010","0x7710E7e881333Fd3396Ca5966BeD6E72746b612D",4
"621f79e143b89009366c8776","2021-08-03T22:00:00.000Z","AmwFund#0979","0x536c7E8F18D09d04697E0d2624b44bBA575388c2","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for devoting 20 minutes to going through our Commons configuration dashboard AND Python Model and providing valuable feedback on how to make it better!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",8,8,3,,,,false,false,false,"eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","bends#3537","0x1E975f53956d644868F3eA25690b1bbEda658565",6
"621f79e143b89009366c8777","2021-08-03T22:00:00.000Z","divine_comedian#5493","0x320c338BCF70bAAaE26e96201C33B48105Bc62C2","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","for his expedience and patience in answering all my questions regarding user testing / Figma graph functionality!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,13,8,,,,false,false,false,"PhilH#1102","0xAa01DeC5307CF17F20881A3286dcaA062578cea7","acidlazzer#5796","0x8aA27E90E139d5AB5704df69429341cbCb2d2464","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",8
"621f79e143b89009366c8778","2021-08-03T22:00:00.000Z","Juankbell#7458",,"liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","for joining soft gov yesterday and sharing very important insights!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",3,5,3,,,,false,false,false,"eduardovegap#0422","0x1d921dff757610FbDB0073479e12c0a07d382677","Mount Manu#3530","0xa2ef65aEcecb83cd1bD3579A8669779099317952","kristofer#1475","0xa32aECda752cF4EF89956e83d60C04835d4FA867",3
"621f79e143b89009366c8779","2021-08-03T22:00:00.000Z","natesuits#4789",,"liviade#1387","0xF8D1d34956cEa24718cf8687588D6FeDbc6d9AA6","for joining soft gov yesterday and sharing very important insights!","DISCORD:810180621930070088:810180622336262195","DISCORD:Token%20Engineering%20Commons:%F0%9F%99%8F%EF%BD%9Cpraise",5,5,3,,,,false,false,false,"innov8tor3#3988","0xBCAD90F4a1ED4067d9bC33D4089FF18A82250253","Parrachia#0450","0xE42F8E2c4b778Fcd572C55e457ED77DB4cB20A69","calazki#3961","0xF48D4780a886900c263E72d475b1d8b0C7e5A987",4
