USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
chuygarcia.eth#6692,0xb22981ba3fe1de2325935c91a3b717168fb86714,175.71717227894854,0.0,0.0,14.07,189.78717227894853
Tamarandom#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,154.2142915489898,0.0,0.0,0.0,154.2142915489898
Griff 🔥AFK till Sept 15🔥#8888,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,143.9242094286335,0.0,0.0,0.0,143.9242094286335
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,122.71151162285467,18.990600144613158,300.0,0.0,141.70211176746784
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,104.33869389528569,17.597956134008196,278.0,14.07,136.0066500292939
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,130.41603128394527,0.0,0.0,0.0,130.41603128394527
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,108.81533608516186,17.281446131597978,273.0,0.0,126.09678221675983
eduardovegap#0422,0x1d921dff757610fbdb0073479e12c0a07d382677,97.30909406908539,18.990600144613158,300.0,0.0,116.29969421369854
Mount Manu#3530,0xa2ef65aececb83cd1bd3579a8669779099317952,109.05661177492941,0.0,0.0,0.0,109.05661177492941
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,68.4407838366283,16.078708122439142,254.0,14.07,98.58949195906743
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,98.42743949598089,0.0,0.0,0.0,98.42743949598089
solsista#5370,0x949bba9f1c13f2461835366aebcb53c852dd4308,89.18723267434282,0.0,0.0,0.0,89.18723267434282
durgadas#9280,0xff6d6a7718a234a84f740480dbb07f6c09cf1cd5,82.9434090810341,0.0,0.0,0.0,82.9434090810341
karmaticacid | AFK til Sept 12#1218,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,80.23720877688464,0.0,0.0,0.0,80.23720877688464
ygg_anderson#4998,0x763d7d362b59aea3858a92a302e18cd41b1252d4,76.54960330219423,0.0,0.0,0.0,76.54960330219423
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,60.31240147729742,16.078708122439142,254.0,0.0,76.39110959973657
iviangita#3204,0xa3fcc4d905f381c5e9392207bf7918ef01b1ba44,70.52749250488812,0.0,0.0,0.0,70.52749250488812
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,52.28183358679123,16.458520125331404,260.0,0.0,68.74035371212264
liviade#1387,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,57.05844014772975,10.571434080501325,167.0,0.0,67.62987422823107
Ratio13#0578,0x6844d559655f8fb1b8644624c9e84217137c9788,64.88359765370411,0.0,0.0,0.0,64.88359765370411
Vyvy-vi#5040,0x2fa130927814b590623031e846f059df9554fdde,57.227985227025854,0.0,0.0,0.0,57.227985227025854
akrtws (TE Academy)#4246,0x852b8763ecb27beddc190d1792029bc17fd5439a,56.09007690636542,0.0,0.0,0.0,56.09007690636542
"sem(🌸,🐝)#0161",0x970f31ffc1429c75b0bc56c42e92a58198e858cf,52.6241842276776,0.0,0.0,0.0,52.6241842276776
Mert Ozd#6679,0x9690a9e92edadd9a4ff64da25eb6ad60791c37ff,50.81135607212688,0.0,0.0,0.0,50.81135607212688
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,31.21911796654356,0.0,0.0,14.07,45.28911796654356
Jeremy&TheGospelOfChange#8201,0xca63608615de005339652c0eca93c5836eb0c2bd,44.655565500760375,0.0,0.0,0.0,44.655565500760375
bends#3537,0x1e975f53956d644868f3ea25690b1bbeda658565,38.40848142515751,0.0,0.0,0.0,38.40848142515751
Leen#8610,0xf9903c5d11e8f4bfebcf02747d53319e9c4a10c6,37.49554638279383,0.0,0.0,0.0,37.49554638279383
mateodaza#3156,0x00d18ca9782be1caef611017c2fbc1a39779a57c,22.84619943515099,0.0,0.0,14.07,36.916199435150986
AmwFund#0979,0x536c7e8f18d09d04697e0d2624b44bba575388c2,16.938205518140343,16.775030127741623,265.0,0.0,33.713235645881966
pat.zip (TE Academy)#5266,0x9f6b969ee3f9c2b0a528b3029049e34bbd4bdb49,33.586228112100805,0.0,0.0,0.0,33.586228112100805
MarioRozo#3294,missing user address,30.811557679774065,0.0,0.0,0.0,30.811557679774065
JeffEmmett#7202,0x778549eb292ac98a96a05e122967f22efa003707,30.32248533565066,0.0,0.0,0.0,30.32248533565066
BiancaGadelha#2667,0x1375847014ba64517210cbfe185808232cf45d4a,30.211628937649362,0.0,0.0,0.0,30.211628937649362
jh#4856,0x8fdc1f4191a1d6b35117e475ccf6ad1fb4485248,27.811913969150556,0.0,0.0,0.0,27.811913969150556
AnaTech#7412,0xc0ac93abb5539769edac951d9ebd5bcbfb854b0f,27.306539213556377,0.0,0.0,0.0,27.306539213556377
bustavo#8085,missing user address,26.569670215077128,0.0,0.0,0.0,26.569670215077128
JessicaZartler#2263,0xb2821c0df0c414ff51d3e8033cba26df6aac587b,26.295789702368022,0.0,0.0,0.0,26.295789702368022
mattyjee#8621,0x182312c44a219fd492f3ae177d11120a3ccd2ef3,25.59152552683033,0.0,0.0,0.0,25.59152552683033
Nebs#2035,0x16e26789b4052815d450043a637b368bfb3ea63a,24.776404953291333,0.0,0.0,0.0,24.776404953291333
santigs#9769,0x9194b1713a8e07bc47b90fb7937e28e09b6cd100,22.725561590267215,0.0,0.0,0.0,22.725561590267215
graial#0787,0x05a45e7416c77c822e24e9679af29d1f07589b40,22.0082554855529,0.0,0.0,0.0,22.0082554855529
EFRA#7972,0x438cddcc8e6f0e0e18ce33f6b5a8ffcfab5a999c,6.68398870301977,15.192480115690527,240.0,0.0,21.876468818710297
simondlr#8472,missing user address,21.845231370845102,0.0,0.0,0.0,21.845231370845102
heater#9765,0x57f540a736a647ef2d2ef9cd823c4a4e655858a4,21.796324136432766,0.0,0.0,0.0,21.796324136432766
nic#9212,0x88b353202e61fffef56bbfbc2748839e7c707e9f,21.7637193134912,0.0,0.0,0.0,21.7637193134912
tigeroid#2951,0xd3898129d4acb0f8039b1b9d6367b236f1e6100f,2.999643710623507,18.737392142684982,296.0,0.0,21.737035853308488
johnjonas#2307,0x80a8c828673b928db79e47ec1b0cad5a7d71deea,20.143259613295676,0.0,0.0,0.0,20.143259613295676
lee0007#8152,0x3e31155a1c17c9f85e74828447aec412090a4622,0.0,18.80069414316703,297.0,0.0,18.80069414316703
Letty#5399,0x66d9dfddc3ad45d6383d5b9e9354f60bc9d16a8e,18.68908451010211,0.0,0.0,0.0,18.68908451010211
hz#8826,0xc19a8a1e9f2059138a3d11a7335fd215694e088a,18.42172496198132,0.0,0.0,0.0,18.42172496198132
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,8.402262872039975,9.8118100747168,155.0,0.0,18.214072946756772
🐙 octopus#5508,0x77d40c87d423efb7ec576e80998a48377adf86df,18.1934912013904,0.0,0.0,0.0,18.1934912013904
missgene#7773,0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,1.0857406039539432,14.812668112798264,234.0,0.0,15.898408716752208
Mike Brunt#0745,0x457ea659aaabd496550264c6d9d6351666f2fb4b,0.0,15.129178115208484,239.0,0.0,15.129178115208484
elessar.eth#7945,missing user address,14.994958070823376,0.0,0.0,0.0,14.994958070823376
markop#2007,0xf27838b0c3ba2eee13b6ed3fe13a90ef7b57a2cc,14.346122094286335,0.0,0.0,0.0,14.346122094286335
missing username,0xf9c171fb0480fac34289cc5791519fec1d7978c3,0.0,0.0,0.0,14.07,14.07
missing username,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,0.0,0.0,0.0,14.07,14.07
missing username,0xdd505da2e2a8017f38a715948c6b6a2922ba27f0,0.0,0.0,0.0,14.07,14.07
angieberry.eth#9822,0xc163041d404e7657530491577665e40da84c9bd7,14.055939170106454,0.0,0.0,0.0,14.055939170106454
catarina#7223,missing user address,13.746193352161635,0.0,0.0,0.0,13.746193352161635
alantv#0964,0x1e655feec2767b4c6409ccffa76d7560da11f2cb,13.720109493808387,0.0,0.0,0.0,13.720109493808387
MargaritaDave#8576,missing user address,13.475573321746689,0.0,0.0,0.0,13.475573321746689
Caeser (PST)#0046,missing user address,13.44948946339344,0.0,0.0,0.0,13.44948946339344
Gaian#8075,0x2cecb3b75bc8dfb22725ff657062c47d6ddd4629,13.367977406039541,0.0,0.0,0.0,13.367977406039541
Yineisy Mota#1449,0x5a227e2919a49f9d4698e9fd2b318efcd0f16bda,13.20495329133174,0.0,0.0,0.0,13.20495329133174
freshelle#9882,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,13.14952509233109,0.0,0.0,0.0,13.14952509233109
JohnPaller | Opolis#2670,missing user address,12.389832717792745,0.0,0.0,0.0,12.389832717792745
trentmc0#2875,missing user address,11.493200086899847,0.0,0.0,0.0,11.493200086899847
sidcode#1729,0xd0ef3a2ae7fb496c0897400f1be46693b6183b0a,11.3856041711927,0.0,0.0,0.0,11.3856041711927
hanners717#2022,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,11.248663914838149,0.0,0.0,0.0,11.248663914838149
bear100#9085,0x47a5ba5be900fc22ad31bec4c1ff54df8e67cd70,0.0,10.698038081465413,169.0,0.0,10.698038081465413
SatoriD#2945,0xee9f5ab4faecbe30012f675bb938031bc51bb49b,10.678079513360853,0.0,0.0,0.0,10.678079513360853
boonjue.eth#7124,0xef0391ccbebf15fc84334d9630255093754cdaab,0.0,10.63473608098337,168.0,0.0,10.63473608098337
fabiomendes#4802,0xe64f06f695de4c4e21ba8f383a2675fd884ac720,10.025983054529656,0.0,0.0,0.0,10.025983054529656
MS#4235,0x95660b8f62b6372bb8a821872bf957922de1fe89,9.944470997175756,0.0,0.0,0.0,9.944470997175756
daniela afanador#9245,missing user address,9.856437975233543,0.0,0.0,0.0,9.856437975233543
T Wells#9070,missing user address,9.742321094938085,0.0,0.0,0.0,9.742321094938085
r33pich33p#6906,0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,9.55973408646535,0.0,0.0,0.0,9.55973408646535
kishore#6162,missing user address,9.393449489463393,0.0,0.0,0.0,9.393449489463393
MorganicMovement 🍄#1085,0xd054c5ebf6ab2302b63c4fb30d78d5a2c5996b58,9.132610905930916,0.0,0.0,0.0,9.132610905930916
streamerd#5565,0xed2ef70e8b1ebf95bdfd7ba692454143b2a8263b,9.12935042363676,0.0,0.0,0.0,9.12935042363676
PhilH#1102,0xaa01dec5307cf17f20881a3286dcaa062578cea7,8.650059526395829,0.0,0.0,0.0,8.650059526395829
David (please DYOR...)#4116,missing user address,8.369658049098415,0.0,0.0,0.0,8.369658049098415
Mettodo#7010,0x7710e7e881333fd3396ca5966bed6e72746b612d,8.337053226156856,0.0,0.0,0.0,8.337053226156856
mZ#3472,missing user address,8.151205735389963,0.0,0.0,0.0,8.151205735389963
teaci#6108,0x1be3505328880f1f204c664d430a9d2817d9d4cc,7.932753421681512,0.0,0.0,0.0,7.932753421681512
casale.eth#6107,0x29ffebca51ecd940cb37ef91ff83cd739553b93e,7.906669563328265,0.0,0.0,0.0,7.906669563328265
willjgriff 🐝#6164,missing user address,7.717561590267218,0.0,0.0,0.0,7.717561590267218
Nate0909#4419,missing user address,7.580621333912665,0.0,0.0,0.0,7.580621333912665
dough-naut#9755,missing user address,7.1828424940256355,0.0,0.0,0.0,7.1828424940256355
Parrachia#0450,0xe42f8e2c4b778fcd572c55e457ed77db4cb20a69,7.114372365848359,0.0,0.0,0.0,7.114372365848359
Suga#8514,0x2fee53687906ba239602ed42cceee2ac8a4ada36,6.8470128177275695,0.0,0.0,0.0,6.8470128177275695
DanKnobelsdorf#0326,0x301605c95acbed7a1fd9c2c0deee964e2afbd0c3,6.628560504019117,0.0,0.0,0.0,6.628560504019117
lEscanore#7764,missing user address,6.348159026721703,0.0,0.0,0.0,6.348159026721703
Liam ¬ LTF#1024,missing user address,6.198176841190528,0.0,0.0,0.0,6.198176841190528
shawn#7046,0xc68e8827fc1dd3b2bc94ca8b0228268f16dd6cf6,6.194916358896372,0.0,0.0,0.0,6.194916358896372
haxelax#8585,missing user address,5.976464045187921,0.0,0.0,0.0,5.976464045187921
Loie#2921,missing user address,5.868868129480774,0.0,0.0,0.0,5.868868129480774
shermin#6154,missing user address,5.624331957419074,0.0,0.0,0.0,5.624331957419074
°⫰#2495,missing user address,5.461307842711276,0.0,0.0,0.0,5.461307842711276
andrej#6442,missing user address,5.1515620247664575,0.0,0.0,0.0,5.1515620247664575
Annn3#3538,missing user address,5.135259613295677,0.0,0.0,0.0,5.135259613295677
miguelb#5176,0x7311b7bf2f004b8070efaf4a130348eeb18ef369,5.053747555941778,0.0,0.0,0.0,5.053747555941778
Guy James#3266,0x83ac2bb284930f4a9acfffb7cfb0dc0c92b5ab97,4.97875646317619,0.0,0.0,0.0,4.97875646317619
