USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
acidlazzer#5796,0x8aa27e90e139d5ab5704df69429341cbcb2d2464,119.83963423837096,0.0,0.0,0.0,119.83963423837096
itsyaboi#2591,0xf4d58d9afee8a9851cd42b84ce2204604967ebe4,83.3482757835572,0.0,0.0,0.0,83.3482757835572
Zeptimus#3359,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,70.61647348695874,0.0,0.0,0.0,70.61647348695874
miguelb#5176,0x7311b7bf2f004b8070efaf4a130348eeb18ef369,69.5304737071518,0.0,0.0,0.0,69.5304737071518
r-x-x#8344,0x1409a9ef3450d5d50aad004f417436e772fbf8fc,51.651209039598484,0.0,0.0,10.437468333333333,62.08867737293182
BiancaGadelha#2667,0x1375847014ba64517210cbfe185808232cf45d4a,50.32681906422416,0.0,0.0,0.0,50.32681906422416
durgadas#9280,0xff6d6a7718a234a84f740480dbb07f6c09cf1cd5,47.41316111840065,0.0,0.0,0.0,47.41316111840065
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,46.59203933366857,0.0,0.0,0.0,46.59203933366857
natesuits#4789,0x66df5a7715c5d4afbbfa52435c66aa20733be0d1,43.263405862227785,0.0,0.0,0.0,43.263405862227785
pat.zip (TE Academy)#5266,0x9f6b969ee3f9c2b0a528b3029049e34bbd4bdb49,38.62804094841766,0.0,0.0,0.0,38.62804094841766
akrtws (TE Academy)#4246,0xa26d6aeb775a9528c012b748ace66e3b0fd574ce,38.62804094841766,0.0,0.0,0.0,38.62804094841766
GideonRo#3175,0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53,33.99267603460755,0.0,0.0,0.0,33.99267603460755
ddan#2489,0x94860ea6872d863e91f3ce3f8cf574ef0859620b,33.99267603460755,0.0,0.0,0.0,33.99267603460755
alantv#0964,0x1e655feec2767b4c6409ccffa76d7560da11f2cb,30.01950610848459,0.0,0.0,0.0,30.01950610848459
kristofer#1475,0xa32aecda752cf4ef89956e83d60c04835d4fa867,16.775606354741385,0.0,0.0,10.437468333333333,27.21307468807472
divine_comedian#5493,0x320c338bcf70baaae26e96201c33b48105bc62c2,5.739023226622053,17.933468236363638,81.0,0.0,23.67249146298569
lee0007#8152,0x3e31155a1c17c9f85e74828447aec412090a4622,20.748776280864348,0.0,0.0,0.0,20.748776280864348
innov8tor3#3988,0xbcad90f4a1ed4067d9bc33d4089ff18a82250253,19.645117968052414,0.0,0.0,0.0,19.645117968052414
Mettodo#7010,0x7710e7e881333fd3396ca5966bed6e72746b612d,0.0,19.26187329090909,87.0,0.0,19.26187329090909
Maxwe11#7157,0x3f20a6fe04b3a4b37bbbbea826ae23be56baed74,0.0,19.040472448484852,86.0,0.0,19.040472448484852
Tamarandom#9361,0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8,18.54145965524048,0.0,0.0,0.0,18.54145965524048
bdegraf#7201,missing user address,17.879264667553322,0.0,0.0,0.0,17.879264667553322
osycross(🦎🦎)#5943,0xfe99402763531258875949d449db20157b77ec5c,0.0,16.826464024242426,76.0,0.0,16.826464024242426
bear100#9085,0x47a5ba5be900fc22ad31bec4c1ff54df8e67cd70,13.464631416305586,0.0,0.0,0.0,13.464631416305586
r33pich33p#6906,0x4318cc449b1cbe6d64dd82e16abe58c79e076c2b,12.890729093643381,0.0,0.0,0.0,12.890729093643381
Nuggan#5183,0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb,1.7658533004990933,0.0,0.0,10.437468333333333,12.203321633832427
SatoriD#2945,0xee9f5ab4faecbe30012f675bb938031bc51bb49b,9.9329248153074,0.0,0.0,0.0,9.9329248153074
withinthevacuum#2626,0x405bb3cdf23833bb27bad6629b7cd4f01688235f,9.9329248153074,0.0,0.0,0.0,9.9329248153074
enti#1546,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,8.60853483993308,0.0,0.0,0.0,8.60853483993308
angieberry.eth#9822,0xc163041d404e7657530491577665e40da84c9bd7,8.60853483993308,0.0,0.0,0.0,8.60853483993308
stellaachenbach#2991,0xd2bc5cb641ae6f7a880c3dd5aee0450b5210be23,7.504876527121147,0.0,0.0,0.0,7.504876527121147
elzenteno#1251,0xe77e4c796faedee124a490a2f02ab17be383fbed,4.193901588685346,0.0,0.0,0.0,4.193901588685346
Letty#5399,0x66d9dfddc3ad45d6383d5b9e9354f60bc9d16a8e,3.5317066009981866,0.0,0.0,0.0,3.5317066009981866
Lana96#0822,missing user address,1.7658533004990933,0.0,0.0,0.0,1.7658533004990933
